,Energy_Consumption,Session_Count,Day_of_Week,Hour_of_Day,Month_of_Year,Year,Day/Night,IsHoliday,Weekend,HourSin,HourCos,DayOfWeekSin,DayOfWeekCos,MonthOfYearSin,MonthOfYearCos,Season,Energy_Consumption_1h,Energy_Consumption_6h,Energy_Consumption_12h,Energy_Consumption_24h,Energy_Consumption_1w,Energy_Consumption_rolling
2022-11-30 00:00:00,0.4938907004885706,2,2,0,11,2022,False,0,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,0.4938907004885706,7.989246080088012,19.8320944591186,0.003801255050287974,0.2991270100816329,5.1535881512935795
2022-11-30 01:00:00,0.4938907004885706,2,2,1,11,2022,False,0,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,0.4938907004885706,7.065508772216564,10.755804803946187,0.003801255050287974,0.06679152621066514,5.174008544853508
2022-11-30 02:00:00,0.4938907004885706,2,2,2,11,2022,False,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,0.4938907004885706,0.4938907004885706,6.068569112193145,0.003801255050287974,0.06679152621066514,5.194428938413436
2022-11-30 03:00:00,0.4938907004885706,2,2,3,11,2022,False,0,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,0.4938907004885706,0.4938907004885706,12.571363898801884,0.003801255050287974,0.06679152621066514,5.214849331973364
2022-11-30 04:00:00,0.4938907004885706,2,2,4,11,2022,False,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,0.4938907004885706,0.4938907004885706,3.3125094504885704,0.003801255050287974,0.06679152621066514,5.235269725533294
2022-11-30 05:00:00,0.4938907004885706,2,2,5,11,2022,False,0,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,0.4938907004885706,0.4938907004885706,1.162917249161137,0.003801255050287974,1.467213544559289,5.255690119093222
2022-11-30 06:00:00,0.4938907004885706,2,2,6,11,2022,True,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,0.4938907004885706,0.4938907004885706,7.989246080088012,0.003801255050287974,6.5302777647427765,5.27611051265315
2022-11-30 07:00:00,4.39189070048857,3,2,7,11,2022,True,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,0.4938907004885706,0.4938907004885706,7.065508772216564,0.003801255050287974,7.918295034035814,5.458947572879745
2022-11-30 08:00:00,1.6072536634515338,3,2,8,11,2022,True,0,0,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,4.39189070048857,0.4938907004885706,0.4938907004885706,4.789439350734727,17.821932078006604,5.326356502576279
2022-11-30 09:00:00,14.011192342734244,6,2,9,11,2022,True,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,1.6072536634515338,0.4938907004885706,0.4938907004885706,12.269903164601924,12.663284073515147,5.3989102183317925
2022-11-30 10:00:00,15.686665427056052,5,2,10,11,2022,True,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,14.011192342734244,0.4938907004885706,0.4938907004885706,14.728874593173352,10.975681520338298,5.438818169743571
2022-11-30 11:00:00,15.638514504053992,7,2,11,11,2022,True,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,15.686665427056052,0.4938907004885706,0.4938907004885706,20.643822408726933,13.638554895398483,5.230263673715532
2022-11-30 12:00:00,19.410426726935782,6,2,12,11,2022,True,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,15.638514504053992,0.4938907004885706,0.4938907004885706,19.8320944591186,11.14390593766984,5.212694184874581
2022-11-30 13:00:00,17.49707744463913,7,2,13,11,2022,True,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,19.410426726935782,4.39189070048857,0.4938907004885706,10.755804803946187,9.261666516039588,5.4935805449034545
2022-11-30 14:00:00,17.625915477887347,7,2,14,11,2022,True,0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,17.49707744463913,1.6072536634515338,0.4938907004885706,6.068569112193145,9.632478292277463,5.975136643474046
2022-11-30 15:00:00,20.47567076248607,7,2,15,11,2022,True,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,17.625915477887347,14.011192342734244,0.4938907004885706,12.571363898801884,10.767544739095978,6.30448276279422
2022-11-30 16:00:00,18.681153673114284,6,2,16,11,2022,True,0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,20.47567076248607,15.686665427056052,0.4938907004885706,3.3125094504885704,9.231626160326154,6.944842938736958
2022-11-30 17:00:00,9.451342005389225,5,2,17,11,2022,True,0,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,18.681153673114284,15.638514504053992,0.4938907004885706,1.162917249161137,4.709612789887852,7.290193970246462
2022-11-30 18:00:00,18.198056400432968,6,2,18,11,2022,True,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,9.451342005389225,19.410426726935782,0.4938907004885706,7.989246080088012,2.926899912947918,7.715561066927502
2022-11-30 19:00:00,24.996675824347875,7,2,19,11,2022,False,0,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,18.198056400432968,17.49707744463913,4.39189070048857,7.065508772216564,5.97111585053499,8.462693027432973
2022-11-30 20:00:00,10.382654083412206,4,2,20,11,2022,False,0,0,-0.8660254037844386,0.5,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,24.996675824347875,17.625915477887347,1.6072536634515338,0.4938907004885706,3.4125753099944487,8.87472483505479
2022-11-30 21:00:00,0.24553802680693976,3,2,21,11,2022,False,0,0,-0.7071067811865477,0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,10.382654083412206,20.47567076248607,14.011192342734244,0.4938907004885706,0.06679152621066514,8.864376806984723
2022-11-30 22:00:00,0.04497758724650018,2,2,22,11,2022,False,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,0.24553802680693976,18.681153673114284,15.686665427056052,0.4938907004885706,0.2808663391782462,8.84567209393297
2022-11-30 23:00:00,0.04497758724650018,2,2,23,11,2022,False,0,0,-0.2588190451025215,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Autumn,0.04497758724650018,9.451342005389225,15.638514504053992,0.4938907004885706,0.6506319252131589,8.826967380881218
2022-12-01 00:00:00,0.04497758724650018,2,3,0,12,2022,False,0,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,Winter,0.04497758724650018,18.198056400432968,19.410426726935782,0.4938907004885706,0.6506319252131589,8.808262667829466
2022-12-01 01:00:00,0.04497758724650018,2,3,1,12,2022,False,0,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,Winter,0.04497758724650018,24.996675824347875,17.49707744463913,0.4938907004885706,0.6506319252131589,8.789557954777711
2022-12-01 02:00:00,0.04497758724650018,2,3,2,12,2022,False,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,Winter,0.04497758724650018,10.382654083412206,17.625915477887347,0.4938907004885706,0.6506319252131589,8.770853241725957
2022-12-01 03:00:00,0.04497758724650018,2,3,3,12,2022,False,0,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,Winter,0.04497758724650018,0.24553802680693976,20.47567076248607,0.4938907004885706,0.6506319252131589,8.752148528674207
