"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"9/11/2022 6 a.m. MDT",3595,3638,3622,27
PSCO,"9/11/2022 7 a.m. MDT",3653,3775,3501,-152
PSCO,"9/11/2022 8 a.m. MDT",3680,3743,3437,-243
PSCO,"9/11/2022 9 a.m. MDT",3679,3847,3588,-91
PSCO,"9/11/2022 10 a.m. MDT",3679,3917,3679,0
PSCO,"9/11/2022 11 a.m. MDT",3700,4042,3637,-63
PSCO,"9/11/2022 12 p.m. MDT",3705,4125,3586,-119
PSCO,"9/11/2022 1 p.m. MDT",3789,4184,3636,-153
PSCO,"9/11/2022 2 p.m. MDT",3893,4351,3643,-250
PSCO,"9/11/2022 3 p.m. MDT",3964,4601,3729,-235
PSCO,"9/11/2022 4 p.m. MDT",4190,4832,3955,-235
PSCO,"9/11/2022 5 p.m. MDT",4471,5114,4188,-283
PSCO,"9/11/2022 6 p.m. MDT",4800,5296,4367,-433
PSCO,"9/11/2022 7 p.m. MDT",4946,5287,4513,-433
PSCO,"9/11/2022 8 p.m. MDT",4930,5394,4599,-331
PSCO,"9/11/2022 9 p.m. MDT",4805,5125,4713,-92
PSCO,"9/11/2022 10 p.m. MDT",4554,4694,4551,-3
PSCO,"9/11/2022 11 p.m. MDT",4248,4417,4230,-18
PSCO,"9/12/2022 12 a.m. MDT",4035,4119,4168,133
PSCO,"9/12/2022 1 a.m. MDT",3869,3812,4043,174
PSCO,"9/12/2022 2 a.m. MDT",3720,3677,4019,299
PSCO,"9/12/2022 3 a.m. MDT",3591,3584,3913,322
PSCO,"9/12/2022 4 a.m. MDT",3481,3554,3689,208
PSCO,"9/12/2022 5 a.m. MDT",3515,3668,3718,203
PSCO,"9/12/2022 6 a.m. MDT",3711,3838,3683,-28
PSCO,"9/12/2022 7 a.m. MDT",4049,4102,3924,-125
PSCO,"9/12/2022 8 a.m. MDT",4175,4183,4130,-45
PSCO,"9/12/2022 9 a.m. MDT",4188,4324,4229,41
PSCO,"9/12/2022 10 a.m. MDT",4249,4440,4212,-37
PSCO,"9/12/2022 11 a.m. MDT",4383,4546,4189,-194
PSCO,"9/12/2022 12 p.m. MDT",4489,4658,4183,-306
PSCO,"9/12/2022 1 p.m. MDT",4679,4834,4527,-152
PSCO,"9/12/2022 2 p.m. MDT",4919,5149,4833,-86
PSCO,"9/12/2022 3 p.m. MDT",5236,5443,5206,-30
PSCO,"9/12/2022 4 p.m. MDT",5588,5756,5571,-17
PSCO,"9/12/2022 5 p.m. MDT",5950,6162,5940,-10
PSCO,"9/12/2022 6 p.m. MDT",6233,6265,6086,-147
PSCO,"9/12/2022 7 p.m. MDT",6123,6106,6038,-85
PSCO,"9/12/2022 8 p.m. MDT",5850,5958,5777,-73
PSCO,"9/12/2022 9 p.m. MDT",5526,5683,5474,-52
PSCO,"9/12/2022 10 p.m. MDT",5111,5241,5003,-108
PSCO,"9/12/2022 11 p.m. MDT",4601,4753,4554,-47
