"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"3/23/2023 12 a.m. MDT",4442,4270,4641,199
PSCO,"3/23/2023 1 a.m. MDT",4304,4305,4541,237
PSCO,"3/23/2023 2 a.m. MDT",4233,4163,4301,68
PSCO,"3/23/2023 3 a.m. MDT",4170,4160,4273,103
PSCO,"3/23/2023 4 a.m. MDT",4191,4168,4350,159
PSCO,"3/23/2023 5 a.m. MDT",4308,4387,4473,165
PSCO,"3/23/2023 6 a.m. MDT",4556,4629,4668,112
PSCO,"3/23/2023 7 a.m. MDT",4960,5021,5062,102
PSCO,"3/23/2023 8 a.m. MDT",5134,5161,5182,48
PSCO,"3/23/2023 9 a.m. MDT",5060,5008,5186,126
PSCO,"3/23/2023 10 a.m. MDT",4859,4787,5211,352
PSCO,"3/23/2023 11 a.m. MDT",4589,4505,5007,418
PSCO,"3/23/2023 12 p.m. MDT",4441,4408,4774,333
PSCO,"3/23/2023 1 p.m. MDT",4365,4287,4710,345
PSCO,"3/23/2023 2 p.m. MDT",4410,4235,4819,409
PSCO,"3/23/2023 3 p.m. MDT",4558,4273,4901,343
PSCO,"3/23/2023 4 p.m. MDT",4650,4380,4954,304
PSCO,"3/23/2023 5 p.m. MDT",4662,4541,4984,322
PSCO,"3/23/2023 6 p.m. MDT",4815,4729,5223,408
PSCO,"3/23/2023 7 p.m. MDT",4985,4991,5083,98
PSCO,"3/23/2023 8 p.m. MDT",5134,5083,5330,196
PSCO,"3/23/2023 9 p.m. MDT",5139,5075,5436,297
PSCO,"3/23/2023 10 p.m. MDT",4900,4928,5201,301
PSCO,"3/23/2023 11 p.m. MDT",4632,4604,4876,244
PSCO,"3/24/2023 12 a.m. MDT",4420,4395,4691,271
PSCO,"3/24/2023 1 a.m. MDT",4253,4401,4476,223
PSCO,"3/24/2023 2 a.m. MDT",4145,4217,4378,233
PSCO,"3/24/2023 3 a.m. MDT",4180,4257,4486,306
PSCO,"3/24/2023 4 a.m. MDT",4233,4237,4425,192
PSCO,"3/24/2023 5 a.m. MDT",4360,4402,4564,204
PSCO,"3/24/2023 6 a.m. MDT",4610,4584,4812,202
PSCO,"3/24/2023 7 a.m. MDT",4969,4965,5150,181
PSCO,"3/24/2023 8 a.m. MDT",5119,5073,5421,302
PSCO,"3/24/2023 9 a.m. MDT",4982,5056,5351,369
PSCO,"3/24/2023 10 a.m. MDT",4751,4911,5234,483
PSCO,"3/24/2023 11 a.m. MDT",4578,4684,4953,375
PSCO,"3/24/2023 12 p.m. MDT",4403,4519,4723,320
PSCO,"3/24/2023 1 p.m. MDT",4316,4426,4559,243
PSCO,"3/24/2023 2 p.m. MDT",4429,4420,4571,142
PSCO,"3/24/2023 3 p.m. MDT",4510,4441,4601,91
PSCO,"3/24/2023 4 p.m. MDT",4602,4507,4529,-73
PSCO,"3/24/2023 5 p.m. MDT",4705,4619,4681,-24
PSCO,"3/24/2023 6 p.m. MDT",4848,4796,4925,77
PSCO,"3/24/2023 7 p.m. MDT",4879,5043,5054,175
PSCO,"3/24/2023 8 p.m. MDT",4992,5236,5107,115
PSCO,"3/24/2023 9 p.m. MDT",4982,5026,5129,147
PSCO,"3/24/2023 10 p.m. MDT",4789,4861,5040,251
PSCO,"3/24/2023 11 p.m. MDT",4609,4615,4807,198
PSCO,"3/25/2023 12 a.m. MDT",4427,4452,4545,118
PSCO,"3/25/2023 1 a.m. MDT",4294,4263,4388,94
PSCO,"3/25/2023 2 a.m. MDT",4256,4129,4295,39
PSCO,"3/25/2023 3 a.m. MDT",4195,4125,4262,67
PSCO,"3/25/2023 4 a.m. MDT",4194,4149,4162,-32
PSCO,"3/25/2023 5 a.m. MDT",4294,4217,4345,51
PSCO,"3/25/2023 6 a.m. MDT",4399,4360,4548,149
PSCO,"3/25/2023 7 a.m. MDT",4626,4542,4745,119
PSCO,"3/25/2023 8 a.m. MDT",4869,4646,4965,96
PSCO,"3/25/2023 9 a.m. MDT",4864,4664,5040,176
PSCO,"3/25/2023 10 a.m. MDT",4832,4603,4863,31
PSCO,"3/25/2023 11 a.m. MDT",4702,4527,4573,-129
PSCO,"3/25/2023 12 p.m. MDT",4574,4454,4460,-114
PSCO,"3/25/2023 1 p.m. MDT",4441,4359,4286,-155
PSCO,"3/25/2023 2 p.m. MDT",4400,4316,4319,-81
PSCO,"3/25/2023 3 p.m. MDT",4373,4284,4424,51
PSCO,"3/25/2023 4 p.m. MDT",4333,4299,4357,24
PSCO,"3/25/2023 5 p.m. MDT",4446,4356,4440,-6
PSCO,"3/25/2023 6 p.m. MDT",4661,4557,4523,-138
PSCO,"3/25/2023 7 p.m. MDT",4886,4704,4875,-11
PSCO,"3/25/2023 8 p.m. MDT",5109,4918,5280,171
PSCO,"3/25/2023 9 p.m. MDT",5178,4959,5580,402
PSCO,"3/25/2023 10 p.m. MDT",5078,4772,5471,393
PSCO,"3/25/2023 11 p.m. MDT",4884,4602,5202,318
PSCO,"3/26/2023 12 a.m. MDT",4651,4440,5024,373
PSCO,"3/26/2023 1 a.m. MDT",4509,4256,4882,373
PSCO,"3/26/2023 2 a.m. MDT",4445,4212,4741,296
PSCO,"3/26/2023 3 a.m. MDT",4399,4198,4586,187
PSCO,"3/26/2023 4 a.m. MDT",4404,4211,4649,245
PSCO,"3/26/2023 5 a.m. MDT",4491,4307,4738,247
PSCO,"3/26/2023 6 a.m. MDT",4602,4449,4836,234
PSCO,"3/26/2023 7 a.m. MDT",4741,4636,4960,219
PSCO,"3/26/2023 8 a.m. MDT",4792,4630,5101,309
PSCO,"3/26/2023 9 a.m. MDT",4720,4598,5023,303
PSCO,"3/26/2023 10 a.m. MDT",4590,4508,4768,178
PSCO,"3/26/2023 11 a.m. MDT",4512,4440,4421,-91
PSCO,"3/26/2023 12 p.m. MDT",4348,4284,4220,-128
PSCO,"3/26/2023 1 p.m. MDT",4276,4186,4114,-162
PSCO,"3/26/2023 2 p.m. MDT",4272,4090,4065,-207
PSCO,"3/26/2023 3 p.m. MDT",4312,4153,4107,-205
PSCO,"3/26/2023 4 p.m. MDT",4428,4194,4247,-181
PSCO,"3/26/2023 5 p.m. MDT",4612,4436,4471,-141
PSCO,"3/26/2023 6 p.m. MDT",4934,4649,4878,-56
PSCO,"3/26/2023 7 p.m. MDT",5137,4911,5248,111
PSCO,"3/26/2023 8 p.m. MDT",5247,5083,5411,164
PSCO,"3/26/2023 9 p.m. MDT",5251,4925,5490,239
PSCO,"3/26/2023 10 p.m. MDT",5098,4604,5387,289
PSCO,"3/26/2023 11 p.m. MDT",4826,4353,5154,328
PSCO,"3/27/2023 12 a.m. MDT",4584,4187,4931,347
PSCO,"3/27/2023 1 a.m. MDT",4411,4525,4744,333
PSCO,"3/27/2023 2 a.m. MDT",4377,4416,4817,440
PSCO,"3/27/2023 3 a.m. MDT",4351,4347,4781,430
PSCO,"3/27/2023 4 a.m. MDT",4383,4408,4822,439
PSCO,"3/27/2023 5 a.m. MDT",4514,4534,4814,300
PSCO,"3/27/2023 6 a.m. MDT",4799,4753,5185,386
PSCO,"3/27/2023 7 a.m. MDT",5152,5133,5500,348
PSCO,"3/27/2023 8 a.m. MDT",5421,5247,5704,283
PSCO,"3/27/2023 9 a.m. MDT",5507,5297,5855,348
PSCO,"3/27/2023 10 a.m. MDT",5514,5271,5742,228
PSCO,"3/27/2023 11 a.m. MDT",5467,5257,5551,84
PSCO,"3/27/2023 12 p.m. MDT",5379,5228,5423,44
PSCO,"3/27/2023 1 p.m. MDT",5289,5197,5213,-76
PSCO,"3/27/2023 2 p.m. MDT",5190,5159,5065,-125
PSCO,"3/27/2023 3 p.m. MDT",5067,5125,4968,-99
PSCO,"3/27/2023 4 p.m. MDT",5056,5135,4918,-138
PSCO,"3/27/2023 5 p.m. MDT",5261,5238,5148,-113
PSCO,"3/27/2023 6 p.m. MDT",5311,5391,5256,-55
PSCO,"3/27/2023 7 p.m. MDT",5330,5475,5378,48
PSCO,"3/27/2023 8 p.m. MDT",5588,5513,5790,202
PSCO,"3/27/2023 9 p.m. MDT",5571,5585,5823,252
PSCO,"3/27/2023 10 p.m. MDT",5354,5282,5723,369
PSCO,"3/27/2023 11 p.m. MDT",5065,4950,5390,325
PSCO,"3/28/2023 12 a.m. MDT",4835,4783,5163,328
PSCO,"3/28/2023 1 a.m. MDT",4685,4652,5114,429
PSCO,"3/28/2023 2 a.m. MDT",4634,4610,5034,400
PSCO,"3/28/2023 3 a.m. MDT",4650,4526,5015,365
PSCO,"3/28/2023 4 a.m. MDT",4687,4650,5090,403
PSCO,"3/28/2023 5 a.m. MDT",4826,4723,5184,358
PSCO,"3/28/2023 6 a.m. MDT",5100,5008,5420,320
PSCO,"3/28/2023 7 a.m. MDT",5487,5417,5758,271
PSCO,"3/28/2023 8 a.m. MDT",5611,5487,5752,141
PSCO,"3/28/2023 9 a.m. MDT",5449,5308,5672,223
PSCO,"3/28/2023 10 a.m. MDT",5239,5052,5319,80
PSCO,"3/28/2023 11 a.m. MDT",5016,4791,5087,71
PSCO,"3/28/2023 12 p.m. MDT",4836,4622,4837,1
PSCO,"3/28/2023 1 p.m. MDT",4622,4447,4510,-112
PSCO,"3/28/2023 2 p.m. MDT",4524,4351,4454,-70
PSCO,"3/28/2023 3 p.m. MDT",4405,4283,4287,-118
PSCO,"3/28/2023 4 p.m. MDT",4414,4203,4256,-158
PSCO,"3/28/2023 5 p.m. MDT",4556,4270,4429,-127
PSCO,"3/28/2023 6 p.m. MDT",4727,4538,4589,-138
PSCO,"3/28/2023 7 p.m. MDT",4950,4822,4799,-151
PSCO,"3/28/2023 8 p.m. MDT",5221,5067,5384,163
PSCO,"3/28/2023 9 p.m. MDT",5261,5139,5533,272
PSCO,"3/28/2023 10 p.m. MDT",5068,4952,5603,535
PSCO,"3/28/2023 11 p.m. MDT",4781,4686,5254,473
PSCO,"3/29/2023 12 a.m. MDT",4550,4549,5035,485
PSCO,"3/29/2023 1 a.m. MDT",4398,4495,4874,476
PSCO,"3/29/2023 2 a.m. MDT",4323,4444,4742,419
PSCO,"3/29/2023 3 a.m. MDT",4290,4302,4700,410
PSCO,"3/29/2023 4 a.m. MDT",4355,4456,4941,586
PSCO,"3/29/2023 5 a.m. MDT",4423,4575,4994,571
PSCO,"3/29/2023 6 a.m. MDT",4705,4779,5223,518
PSCO,"3/29/2023 7 a.m. MDT",5114,5165,5465,351
PSCO,"3/29/2023 8 a.m. MDT",5228,5282,5564,336
PSCO,"3/29/2023 9 a.m. MDT",5077,5246,5415,338
PSCO,"3/29/2023 10 a.m. MDT",4863,4909,4941,78
PSCO,"3/29/2023 11 a.m. MDT",4622,4678,4659,37
PSCO,"3/29/2023 12 p.m. MDT",4511,4542,4609,98
PSCO,"3/29/2023 1 p.m. MDT",4399,4433,4420,21
PSCO,"3/29/2023 2 p.m. MDT",4326,4358,4361,35
PSCO,"3/29/2023 3 p.m. MDT",4359,4313,4349,-10
PSCO,"3/29/2023 4 p.m. MDT",4489,4289,4473,-16
PSCO,"3/29/2023 5 p.m. MDT",4610,4361,4565,-45
PSCO,"3/29/2023 6 p.m. MDT",4808,4658,4839,31
PSCO,"3/29/2023 7 p.m. MDT",4948,4830,4836,-112
PSCO,"3/29/2023 8 p.m. MDT",5125,5010,5272,147
PSCO,"3/29/2023 9 p.m. MDT",5148,5031,5482,334
PSCO,"3/29/2023 10 p.m. MDT",4983,4854,5418,435
PSCO,"3/29/2023 11 p.m. MDT",4692,4608,5141,449
PSCO,"3/30/2023 12 a.m. MDT",4460,4449,4901,441
PSCO,"3/30/2023 1 a.m. MDT",4293,4374,4710,417
PSCO,"3/30/2023 2 a.m. MDT",4242,4350,4500,258
PSCO,"3/30/2023 3 a.m. MDT",4217,4434,4531,314
PSCO,"3/30/2023 4 a.m. MDT",4243,4304,4625,382
PSCO,"3/30/2023 5 a.m. MDT",4363,4433,4847,484
PSCO,"3/30/2023 6 a.m. MDT",4577,4707,5107,530
PSCO,"3/30/2023 7 a.m. MDT",4997,5098,5531,534
PSCO,"3/30/2023 8 a.m. MDT",5162,5226,5702,540
PSCO,"3/30/2023 9 a.m. MDT",5026,5066,5463,437
PSCO,"3/30/2023 10 a.m. MDT",4810,4683,5034,224
PSCO,"3/30/2023 11 a.m. MDT",4605,4442,4911,306
PSCO,"3/30/2023 12 p.m. MDT",4424,4337,4656,232
PSCO,"3/30/2023 1 p.m. MDT",4332,4212,4438,106
PSCO,"3/30/2023 2 p.m. MDT",4303,4175,4368,65
PSCO,"3/30/2023 3 p.m. MDT",4266,4180,4326,60
PSCO,"3/30/2023 4 p.m. MDT",4382,4178,4465,83
PSCO,"3/30/2023 5 p.m. MDT",4499,4204,4621,122
PSCO,"3/30/2023 6 p.m. MDT",4698,4389,4973,275
PSCO,"3/30/2023 7 p.m. MDT",4856,4621,5141,285
PSCO,"3/30/2023 8 p.m. MDT",5018,4852,5460,442
PSCO,"3/30/2023 9 p.m. MDT",4992,4964,5497,505
PSCO,"3/30/2023 10 p.m. MDT",4841,4802,5387,546
PSCO,"3/30/2023 11 p.m. MDT",4553,4533,5000,447
PSCO,"3/31/2023 12 a.m. MDT",4340,4347,4711,371
PSCO,"3/31/2023 1 a.m. MDT",4177,4144,4462,285
PSCO,"3/31/2023 2 a.m. MDT",4117,4133,4454,337
PSCO,"3/31/2023 3 a.m. MDT",4078,4121,4566,488
PSCO,"3/31/2023 4 a.m. MDT",4131,4165,4669,538
PSCO,"3/31/2023 5 a.m. MDT",4242,4281,4831,589
PSCO,"3/31/2023 6 a.m. MDT",4574,4539,5149,575
PSCO,"3/31/2023 7 a.m. MDT",4953,4950,5578,625
PSCO,"3/31/2023 8 a.m. MDT",5107,5068,5792,685
PSCO,"3/31/2023 9 a.m. MDT",4929,5009,5516,587
PSCO,"3/31/2023 10 a.m. MDT",4848,4724,5078,230
PSCO,"3/31/2023 11 a.m. MDT",4803,4596,4871,68
PSCO,"3/31/2023 12 p.m. MDT",4807,4480,4886,79
PSCO,"3/31/2023 1 p.m. MDT",4596,4385,4672,76
PSCO,"3/31/2023 2 p.m. MDT",4588,4380,4510,-78
PSCO,"3/31/2023 3 p.m. MDT",4558,4301,4508,-50
PSCO,"3/31/2023 4 p.m. MDT",4461,4334,4423,-38
PSCO,"3/31/2023 5 p.m. MDT",4596,4391,4415,-181
PSCO,"3/31/2023 6 p.m. MDT",4763,4423,4656,-107
PSCO,"3/31/2023 7 p.m. MDT",4820,4645,4808,-12
PSCO,"3/31/2023 8 p.m. MDT",5032,4863,5316,284
PSCO,"3/31/2023 9 p.m. MDT",5070,4893,5368,298
PSCO,"3/31/2023 10 p.m. MDT",4907,4807,5233,326
PSCO,"3/31/2023 11 p.m. MDT",4657,4590,5014,357
PSCO,"4/1/2023 12 a.m. MDT",4404,4408,4875,471
