"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"11/4/2022 7 p.m. MDT",5060,5024,4977,-83
PSCO,"11/4/2022 8 p.m. MDT",4980,4981,4891,-89
PSCO,"11/4/2022 9 p.m. MDT",4893,4901,4819,-74
PSCO,"11/4/2022 10 p.m. MDT",4800,4684,4798,-2
PSCO,"11/4/2022 11 p.m. MDT",4543,4495,4699,156
PSCO,"11/5/2022 12 a.m. MDT",4347,4295,4534,187
PSCO,"11/5/2022 1 a.m. MDT",4149,4158,4397,248
PSCO,"11/5/2022 2 a.m. MDT",4116,4015,4318,202
PSCO,"11/5/2022 3 a.m. MDT",4068,3989,4261,193
PSCO,"11/5/2022 4 a.m. MDT",4026,4005,4330,304
PSCO,"11/5/2022 5 a.m. MDT",4042,4113,4351,309
PSCO,"11/5/2022 6 a.m. MDT",4123,4194,4472,349
PSCO,"11/5/2022 7 a.m. MDT",4308,4405,4568,260
PSCO,"11/5/2022 8 a.m. MDT",4490,4567,4792,302
PSCO,"11/5/2022 9 a.m. MDT",4546,4555,4826,280
PSCO,"11/5/2022 10 a.m. MDT",4543,4406,4811,268
PSCO,"11/5/2022 11 a.m. MDT",4598,4289,4858,260
PSCO,"11/5/2022 12 p.m. MDT",4547,4123,4773,226
PSCO,"11/5/2022 1 p.m. MDT",4410,3952,4518,108
PSCO,"11/5/2022 2 p.m. MDT",4213,3893,4321,108
PSCO,"11/5/2022 3 p.m. MDT",4136,3853,4147,11
PSCO,"11/5/2022 4 p.m. MDT",4214,3927,4189,-25
PSCO,"11/5/2022 5 p.m. MDT",4307,4081,4202,-105
PSCO,"11/5/2022 6 p.m. MDT",4603,4334,4438,-165
PSCO,"11/5/2022 7 p.m. MDT",4846,4601,4682,-164
PSCO,"11/5/2022 8 p.m. MDT",4722,4533,4686,-36
PSCO,"11/5/2022 9 p.m. MDT",4646,4435,4660,14
PSCO,"11/5/2022 10 p.m. MDT",4496,4359,4556,60
PSCO,"11/5/2022 11 p.m. MDT",4295,4192,4365,70
PSCO,"11/6/2022 12 a.m. MDT",4060,4127,4214,154
PSCO,"11/6/2022 1 a.m. MDT",3905,3899,4109,204
PSCO,"11/6/2022 1 a.m. MST",3789,3685,4022,233
PSCO,"11/6/2022 2 a.m. MST",3745,0,3844,99
PSCO,"11/6/2022 3 a.m. MST",3740,3773,3886,146
PSCO,"11/6/2022 4 a.m. MST",3753,3798,3907,154
PSCO,"11/6/2022 5 a.m. MST",3808,3839,3959,151
PSCO,"11/6/2022 6 a.m. MST",3944,3965,4164,220
PSCO,"11/6/2022 7 a.m. MST",4123,4157,4479,356
PSCO,"11/6/2022 8 a.m. MST",4231,4259,4518,287
PSCO,"11/6/2022 9 a.m. MST",4327,4367,4452,125
PSCO,"11/6/2022 10 a.m. MST",4303,4322,4345,42
PSCO,"11/6/2022 11 a.m. MST",4363,4201,4368,5
PSCO,"11/6/2022 12 p.m. MST",4433,4214,4409,-24
PSCO,"11/6/2022 1 p.m. MST",4296,4246,4260,-36
PSCO,"11/6/2022 2 p.m. MST",4435,4277,4397,-38
PSCO,"11/6/2022 3 p.m. MST",4483,4350,4544,61
PSCO,"11/6/2022 4 p.m. MST",4557,4475,4590,33
PSCO,"11/6/2022 5 p.m. MST",4807,4654,4901,94
