"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"5/8/2023 8 a.m. MDT",4174,4214,4340,166
PSCO,"5/8/2023 9 a.m. MDT",4164,4194,4312,148
PSCO,"5/8/2023 10 a.m. MDT",4116,4194,4285,169
PSCO,"5/8/2023 11 a.m. MDT",4173,4182,4374,201
PSCO,"5/8/2023 12 p.m. MDT",4291,4177,4524,233
PSCO,"5/8/2023 1 p.m. MDT",4423,4261,4590,167
PSCO,"5/8/2023 2 p.m. MDT",4518,4347,4678,160
PSCO,"5/8/2023 3 p.m. MDT",4513,4420,4790,277
PSCO,"5/8/2023 4 p.m. MDT",4594,4583,4963,369
PSCO,"5/8/2023 5 p.m. MDT",4745,4818,5180,435
PSCO,"5/8/2023 6 p.m. MDT",4845,4901,5343,498
PSCO,"5/8/2023 7 p.m. MDT",4826,4912,5191,365
PSCO,"5/8/2023 8 p.m. MDT",4827,4839,5128,301
PSCO,"5/8/2023 9 p.m. MDT",4850,4909,5034,184
PSCO,"5/8/2023 10 p.m. MDT",4703,4727,5152,449
PSCO,"5/8/2023 11 p.m. MDT",4463,4344,4983,520
PSCO,"5/9/2023 12 a.m. MDT",4158,3993,4893,735
PSCO,"5/9/2023 1 a.m. MDT",3976,3798,4637,661
PSCO,"5/9/2023 2 a.m. MDT",3799,3680,4492,693
PSCO,"5/9/2023 3 a.m. MDT",3759,3583,4507,748
PSCO,"5/9/2023 4 a.m. MDT",3618,3561,4316,698
PSCO,"5/9/2023 5 a.m. MDT",3685,3626,4315,630
PSCO,"5/9/2023 6 a.m. MDT",3920,3824,4440,520
PSCO,"5/9/2023 7 a.m. MDT",4203,4083,4229,26
PSCO,"5/9/2023 8 a.m. MDT",4276,4223,4253,-23
PSCO,"5/9/2023 9 a.m. MDT",4220,4235,4228,8
PSCO,"5/9/2023 10 a.m. MDT",4195,4243,4057,-138
PSCO,"5/9/2023 11 a.m. MDT",4197,4200,4060,-137
PSCO,"5/9/2023 12 p.m. MDT",4248,4246,4152,-96
PSCO,"5/9/2023 1 p.m. MDT",4258,4378,4255,-3
PSCO,"5/9/2023 2 p.m. MDT",4361,4492,4597,236
PSCO,"5/9/2023 3 p.m. MDT",4556,4564,4911,355
PSCO,"5/9/2023 4 p.m. MDT",4741,4765,5192,451
PSCO,"5/9/2023 5 p.m. MDT",4952,4923,5478,526
PSCO,"5/9/2023 6 p.m. MDT",5104,5067,5653,549
PSCO,"5/9/2023 7 p.m. MDT",5111,5130,5524,413
PSCO,"5/9/2023 8 p.m. MDT",5126,5074,5606,480
PSCO,"5/9/2023 9 p.m. MDT",5092,5086,5567,475
PSCO,"5/9/2023 10 p.m. MDT",4877,4821,5420,543
PSCO,"5/9/2023 11 p.m. MDT",4525,4491,5284,759
PSCO,"5/10/2023 12 a.m. MDT",4200,4119,4812,612
PSCO,"5/10/2023 1 a.m. MDT",3942,3858,4394,452
PSCO,"5/10/2023 2 a.m. MDT",3712,3696,4204,492
PSCO,"5/10/2023 3 a.m. MDT",3662,3600,4175,513
PSCO,"5/10/2023 4 a.m. MDT",3646,3564,3996,350
PSCO,"5/10/2023 5 a.m. MDT",3693,3629,3863,170
PSCO,"5/10/2023 6 a.m. MDT",3875,3796,3902,27
PSCO,"5/10/2023 7 a.m. MDT",4149,4099,4198,49
PSCO,"5/10/2023 8 a.m. MDT",4404,4347,4520,116
PSCO,"5/10/2023 9 a.m. MDT",4518,4367,4997,479
PSCO,"5/10/2023 10 a.m. MDT",4550,4425,4870,320
PSCO,"5/10/2023 11 a.m. MDT",4570,4478,4788,218
PSCO,"5/10/2023 12 p.m. MDT",4548,4557,4710,162
PSCO,"5/10/2023 1 p.m. MDT",4574,4696,4575,1
PSCO,"5/10/2023 2 p.m. MDT",4581,4833,4557,-24
PSCO,"5/10/2023 3 p.m. MDT",4602,4808,4713,111
PSCO,"5/10/2023 4 p.m. MDT",4745,4811,5016,271
PSCO,"5/10/2023 5 p.m. MDT",4838,4821,5124,286
PSCO,"5/10/2023 6 p.m. MDT",4899,4815,4988,89
PSCO,"5/10/2023 7 p.m. MDT",4802,4771,5186,384
PSCO,"5/10/2023 8 p.m. MDT",4724,4751,4874,150
PSCO,"5/10/2023 9 p.m. MDT",4660,4812,4811,151
PSCO,"5/10/2023 10 p.m. MDT",4512,4673,4740,228
PSCO,"5/10/2023 11 p.m. MDT",4286,4345,4567,281
PSCO,"5/11/2023 12 a.m. MDT",4180,4048,4430,250
PSCO,"5/11/2023 1 a.m. MDT",4025,3810,4214,189
PSCO,"5/11/2023 2 a.m. MDT",3886,3668,4173,287
PSCO,"5/11/2023 3 a.m. MDT",3868,3591,4247,379
PSCO,"5/11/2023 4 a.m. MDT",3871,3567,3870,-1
PSCO,"5/11/2023 5 a.m. MDT",3944,3640,3875,-69
PSCO,"5/11/2023 6 a.m. MDT",4139,3857,4142,3
PSCO,"5/11/2023 7 a.m. MDT",4481,4166,4520,39
PSCO,"5/11/2023 8 a.m. MDT",4678,4409,4636,-42
PSCO,"5/11/2023 9 a.m. MDT",4698,4467,4614,-84
PSCO,"5/11/2023 10 a.m. MDT",4787,4466,5014,227
PSCO,"5/11/2023 11 a.m. MDT",4870,4453,5164,294
PSCO,"5/11/2023 12 p.m. MDT",4859,4478,5020,161
PSCO,"5/11/2023 1 p.m. MDT",4831,4463,5044,213
PSCO,"5/11/2023 2 p.m. MDT",4843,4480,4933,90
PSCO,"5/11/2023 3 p.m. MDT",4794,4492,5017,223
PSCO,"5/11/2023 4 p.m. MDT",4761,4456,5085,324
PSCO,"5/11/2023 5 p.m. MDT",4839,4558,5006,167
PSCO,"5/11/2023 6 p.m. MDT",4899,4641,5271,372
PSCO,"5/11/2023 7 p.m. MDT",4932,4639,5194,262
PSCO,"5/11/2023 8 p.m. MDT",4927,4570,4960,33
PSCO,"5/11/2023 9 p.m. MDT",4892,4667,4887,-5
PSCO,"5/11/2023 10 p.m. MDT",4742,4536,4767,25
PSCO,"5/11/2023 11 p.m. MDT",4439,4263,4456,17
PSCO,"5/12/2023 12 a.m. MDT",4158,3985,4405,247
PSCO,"5/12/2023 1 a.m. MDT",3964,3799,4167,203
PSCO,"5/12/2023 2 a.m. MDT",3832,3640,4032,200
PSCO,"5/12/2023 3 a.m. MDT",3816,3543,4195,379
PSCO,"5/12/2023 4 a.m. MDT",3822,3561,4489,667
PSCO,"5/12/2023 5 a.m. MDT",3907,3660,4551,644
PSCO,"5/12/2023 6 a.m. MDT",4097,3883,4851,754
PSCO,"5/12/2023 7 a.m. MDT",4399,4174,5178,779
PSCO,"5/12/2023 8 a.m. MDT",4567,4418,5350,783
PSCO,"5/12/2023 9 a.m. MDT",4606,4543,5489,883
PSCO,"5/12/2023 10 a.m. MDT",4616,4589,5279,663
PSCO,"5/12/2023 11 a.m. MDT",4493,4583,5151,658
PSCO,"5/12/2023 12 p.m. MDT",4362,4577,5047,685
PSCO,"5/12/2023 1 p.m. MDT",4352,4591,4977,625
PSCO,"5/12/2023 2 p.m. MDT",4362,4553,4878,516
PSCO,"5/12/2023 3 p.m. MDT",4370,4517,4753,383
PSCO,"5/12/2023 4 p.m. MDT",4333,4482,4909,576
PSCO,"5/12/2023 5 p.m. MDT",4375,4535,4924,549
PSCO,"5/12/2023 6 p.m. MDT",4454,4628,5019,565
PSCO,"5/12/2023 7 p.m. MDT",4489,4642,5175,686
PSCO,"5/12/2023 8 p.m. MDT",4537,4630,5459,922
PSCO,"5/12/2023 9 p.m. MDT",4634,4463,5554,920
PSCO,"5/12/2023 10 p.m. MDT",4518,4402,5406,888
PSCO,"5/12/2023 11 p.m. MDT",4259,4171,5023,764
PSCO,"5/13/2023 12 a.m. MDT",4023,3919,4664,641
PSCO,"5/13/2023 1 a.m. MDT",3820,3826,4390,570
PSCO,"5/13/2023 2 a.m. MDT",3734,3698,4154,420
PSCO,"5/13/2023 3 a.m. MDT",3676,3638,4111,435
PSCO,"5/13/2023 4 a.m. MDT",3658,3572,4128,470
PSCO,"5/13/2023 5 a.m. MDT",3669,3573,4167,498
PSCO,"5/13/2023 6 a.m. MDT",3747,3668,4293,546
PSCO,"5/13/2023 7 a.m. MDT",3793,3698,4365,572
PSCO,"5/13/2023 8 a.m. MDT",3833,3805,4290,457
PSCO,"5/13/2023 9 a.m. MDT",3826,3926,4227,401
PSCO,"5/13/2023 10 a.m. MDT",3767,3955,4183,416
PSCO,"5/13/2023 11 a.m. MDT",3835,3993,4286,451
PSCO,"5/13/2023 12 p.m. MDT",3897,3946,4404,507
PSCO,"5/13/2023 1 p.m. MDT",3925,3815,4403,478
PSCO,"5/13/2023 2 p.m. MDT",4013,3848,4573,560
PSCO,"5/13/2023 3 p.m. MDT",4096,3911,4702,606
PSCO,"5/13/2023 4 p.m. MDT",4149,3995,5025,876
PSCO,"5/13/2023 5 p.m. MDT",4289,4033,5003,714
PSCO,"5/13/2023 6 p.m. MDT",4337,4213,4951,614
PSCO,"5/13/2023 7 p.m. MDT",4387,4351,4628,241
PSCO,"5/13/2023 8 p.m. MDT",4429,4412,4564,135
PSCO,"5/13/2023 9 p.m. MDT",4479,4460,4792,313
PSCO,"5/13/2023 10 p.m. MDT",4347,4335,4749,402
PSCO,"5/13/2023 11 p.m. MDT",4137,4101,4472,335
PSCO,"5/14/2023 12 a.m. MDT",3907,3897,4186,279
PSCO,"5/14/2023 1 a.m. MDT",3946,3787,3993,47
PSCO,"5/14/2023 2 a.m. MDT",3821,3684,3728,-93
PSCO,"5/14/2023 3 a.m. MDT",3752,3587,3749,-3
PSCO,"5/14/2023 4 a.m. MDT",3719,3531,3758,39
PSCO,"5/14/2023 5 a.m. MDT",3588,3553,3645,57
PSCO,"5/14/2023 6 a.m. MDT",3645,3583,3635,-10
PSCO,"5/14/2023 7 a.m. MDT",3716,3608,3757,41
PSCO,"5/14/2023 8 a.m. MDT",3832,3664,3898,66
PSCO,"5/14/2023 9 a.m. MDT",3869,3752,3924,55
PSCO,"5/14/2023 10 a.m. MDT",3922,3919,3968,46
PSCO,"5/14/2023 11 a.m. MDT",4015,3983,4178,163
PSCO,"5/14/2023 12 p.m. MDT",3999,3977,4133,134
PSCO,"5/14/2023 1 p.m. MDT",3940,3953,4052,112
PSCO,"5/14/2023 2 p.m. MDT",3874,3953,4123,249
PSCO,"5/14/2023 3 p.m. MDT",3917,3975,4310,393
PSCO,"5/14/2023 4 p.m. MDT",3994,4064,4361,367
PSCO,"5/14/2023 5 p.m. MDT",4113,4132,4407,294
PSCO,"5/14/2023 6 p.m. MDT",4273,4221,4597,324
PSCO,"5/14/2023 7 p.m. MDT",4371,4252,4772,401
PSCO,"5/14/2023 8 p.m. MDT",4456,4243,4983,527
PSCO,"5/14/2023 9 p.m. MDT",4564,4340,5057,493
PSCO,"5/14/2023 10 p.m. MDT",4441,4302,4936,495
PSCO,"5/14/2023 11 p.m. MDT",4151,4007,4672,521
PSCO,"5/15/2023 12 a.m. MDT",3870,3797,4288,418
PSCO,"5/15/2023 1 a.m. MDT",3702,3631,4012,310
PSCO,"5/15/2023 2 a.m. MDT",3603,3485,3838,235
PSCO,"5/15/2023 3 a.m. MDT",3513,3429,3919,406
PSCO,"5/15/2023 4 a.m. MDT",3533,3407,3975,442
PSCO,"5/15/2023 5 a.m. MDT",3682,3524,4132,450
PSCO,"5/15/2023 6 a.m. MDT",3902,3741,4296,394
PSCO,"5/15/2023 7 a.m. MDT",4194,4017,4244,50
PSCO,"5/15/2023 8 a.m. MDT",4375,4208,4364,-11
PSCO,"5/15/2023 9 a.m. MDT",4441,4268,4427,-14
PSCO,"5/15/2023 10 a.m. MDT",4510,4293,4418,-92
PSCO,"5/15/2023 11 a.m. MDT",4491,4292,4251,-240
