"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"10/14/2022 1 a.m. MDT",3737,3769,3586,-151
PSCO,"10/14/2022 2 a.m. MDT",3659,3666,3543,-116
PSCO,"10/14/2022 3 a.m. MDT",3629,3608,3533,-96
PSCO,"10/14/2022 4 a.m. MDT",3645,3592,3504,-141
PSCO,"10/14/2022 5 a.m. MDT",3703,3651,3566,-137
PSCO,"10/14/2022 6 a.m. MDT",3939,3903,3646,-293
PSCO,"10/14/2022 7 a.m. MDT",4280,4269,3889,-391
PSCO,"10/14/2022 8 a.m. MDT",4479,4469,4071,-408
PSCO,"10/14/2022 9 a.m. MDT",4463,4364,4038,-425
PSCO,"10/14/2022 10 a.m. MDT",4358,4216,3953,-405
PSCO,"10/14/2022 11 a.m. MDT",4308,4142,3895,-413
PSCO,"10/14/2022 12 p.m. MDT",4349,4179,4076,-273
PSCO,"10/14/2022 1 p.m. MDT",4323,4174,3986,-337
PSCO,"10/14/2022 2 p.m. MDT",4400,4219,4107,-293
PSCO,"10/14/2022 3 p.m. MDT",4458,4268,4150,-308
PSCO,"10/14/2022 4 p.m. MDT",4571,4396,4221,-350
PSCO,"10/14/2022 5 p.m. MDT",4719,4477,4354,-365
PSCO,"10/14/2022 6 p.m. MDT",4834,4604,4363,-471
PSCO,"10/14/2022 7 p.m. MDT",4799,4650,4128,-671
PSCO,"10/14/2022 8 p.m. MDT",4709,4664,4238,-471
PSCO,"10/14/2022 9 p.m. MDT",4543,4514,3924,-619
PSCO,"10/14/2022 10 p.m. MDT",4324,4332,3768,-556
PSCO,"10/14/2022 11 p.m. MDT",4062,4104,3473,-589
PSCO,"10/15/2022 12 a.m. MDT",3834,3901,3255,-579
PSCO,"10/15/2022 1 a.m. MDT",3635,3704,3128,-507
PSCO,"10/15/2022 2 a.m. MDT",3503,3517,3097,-406
PSCO,"10/15/2022 3 a.m. MDT",3428,3486,3002,-426
PSCO,"10/15/2022 4 a.m. MDT",3429,3508,2992,-437
PSCO,"10/15/2022 5 a.m. MDT",3470,3523,3039,-431
PSCO,"10/15/2022 6 a.m. MDT",3569,3635,3160,-409
PSCO,"10/15/2022 7 a.m. MDT",3786,3818,3306,-480
PSCO,"10/15/2022 8 a.m. MDT",3910,3903,3440,-470
PSCO,"10/15/2022 9 a.m. MDT",3833,3928,3393,-440
PSCO,"10/15/2022 10 a.m. MDT",3778,3873,3331,-447
PSCO,"10/15/2022 11 a.m. MDT",3773,3802,3291,-482
PSCO,"10/15/2022 12 p.m. MDT",3844,3774,3336,-508
PSCO,"10/15/2022 1 p.m. MDT",3941,3831,3482,-459
PSCO,"10/15/2022 2 p.m. MDT",3921,3803,3501,-420
PSCO,"10/15/2022 3 p.m. MDT",3882,3817,3517,-365
PSCO,"10/15/2022 4 p.m. MDT",3892,3990,3503,-389
PSCO,"10/15/2022 5 p.m. MDT",4080,4093,3603,-477
PSCO,"10/15/2022 6 p.m. MDT",4307,4245,3806,-501
PSCO,"10/15/2022 7 p.m. MDT",4456,4458,4167,-289
PSCO,"10/15/2022 8 p.m. MDT",4469,4523,4201,-268
PSCO,"10/15/2022 9 p.m. MDT",4361,4340,4103,-258
PSCO,"10/15/2022 10 p.m. MDT",4185,4208,3940,-245
PSCO,"10/15/2022 11 p.m. MDT",3912,3988,3801,-111
PSCO,"10/16/2022 12 a.m. MDT",3685,3855,3741,56
PSCO,"10/16/2022 1 a.m. MDT",3526,3720,3580,54
PSCO,"10/16/2022 2 a.m. MDT",3442,3643,3507,65
PSCO,"10/16/2022 3 a.m. MDT",3415,3589,3410,-5
PSCO,"10/16/2022 4 a.m. MDT",3387,3525,3291,-96
PSCO,"10/16/2022 5 a.m. MDT",3401,3564,3342,-59
PSCO,"10/16/2022 6 a.m. MDT",3496,3625,3425,-71
PSCO,"10/16/2022 7 a.m. MDT",3637,3862,3486,-151
PSCO,"10/16/2022 8 a.m. MDT",3768,3906,3517,-251
PSCO,"10/16/2022 9 a.m. MDT",3936,3920,3602,-334
