"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"8/7/2022 10 a.m. MDT",4893,4660,4861,-32
PSCO,"8/7/2022 11 a.m. MDT",5163,4912,5173,10
PSCO,"8/7/2022 12 p.m. MDT",5461,5251,5475,14
PSCO,"8/7/2022 1 p.m. MDT",5754,5565,5828,74
PSCO,"8/7/2022 2 p.m. MDT",6034,5832,6035,1
PSCO,"8/7/2022 3 p.m. MDT",6337,6012,6198,-139
PSCO,"8/7/2022 4 p.m. MDT",6663,6090,6512,-151
PSCO,"8/7/2022 5 p.m. MDT",6791,6157,6647,-144
PSCO,"8/7/2022 6 p.m. MDT",6753,6084,6664,-89
PSCO,"8/7/2022 7 p.m. MDT",6564,6004,6361,-203
PSCO,"8/7/2022 8 p.m. MDT",6103,5823,6052,-51
PSCO,"8/7/2022 9 p.m. MDT",5918,5733,5842,-76
PSCO,"8/7/2022 10 p.m. MDT",5617,5597,5492,-125
PSCO,"8/7/2022 11 p.m. MDT",5158,5136,5014,-144
PSCO,"8/8/2022 12 a.m. MDT",4796,4761,4741,-55
PSCO,"8/8/2022 1 a.m. MDT",4493,4386,4516,23
PSCO,"8/8/2022 2 a.m. MDT",4298,4185,4399,101
PSCO,"8/8/2022 3 a.m. MDT",4194,4085,4212,18
PSCO,"8/8/2022 4 a.m. MDT",4143,4018,4108,-35
PSCO,"8/8/2022 5 a.m. MDT",4184,4102,4179,-5
PSCO,"8/8/2022 6 a.m. MDT",4354,4285,4362,8
PSCO,"8/8/2022 7 a.m. MDT",4413,4498,4307,-106
PSCO,"8/8/2022 8 a.m. MDT",4704,4712,4543,-161
PSCO,"8/8/2022 9 a.m. MDT",4927,4965,4787,-140
PSCO,"8/8/2022 10 a.m. MDT",5130,5160,4968,-162
PSCO,"8/8/2022 11 a.m. MDT",5390,5320,5284,-106
PSCO,"8/8/2022 12 p.m. MDT",5710,5616,5595,-115
PSCO,"8/8/2022 1 p.m. MDT",6116,5925,6008,-108
PSCO,"8/8/2022 2 p.m. MDT",6463,6279,6302,-161
PSCO,"8/8/2022 3 p.m. MDT",6833,6528,6666,-167
PSCO,"8/8/2022 4 p.m. MDT",7179,6746,7010,-169
PSCO,"8/8/2022 5 p.m. MDT",7425,6909,7281,-144
PSCO,"8/8/2022 6 p.m. MDT",7645,6974,7547,-98
PSCO,"8/8/2022 7 p.m. MDT",7576,6830,7380,-196
PSCO,"8/8/2022 8 p.m. MDT",7307,6554,7200,-107
PSCO,"8/8/2022 9 p.m. MDT",6982,6430,6776,-206
PSCO,"8/8/2022 10 p.m. MDT",6593,6125,6474,-119
PSCO,"8/8/2022 11 p.m. MDT",6025,5530,5943,-82
PSCO,"8/9/2022 12 a.m. MDT",5516,5035,5486,-30
PSCO,"8/9/2022 1 a.m. MDT",5066,4764,5106,40
PSCO,"8/9/2022 2 a.m. MDT",4736,4514,4959,223
PSCO,"8/9/2022 3 a.m. MDT",4463,4342,4600,137
PSCO,"8/9/2022 4 a.m. MDT",4409,4218,4465,56
PSCO,"8/9/2022 5 a.m. MDT",4447,4259,4492,45
PSCO,"8/9/2022 6 a.m. MDT",4531,4399,4622,91
PSCO,"8/9/2022 7 a.m. MDT",4731,4571,4863,132
PSCO,"8/9/2022 8 a.m. MDT",4961,4778,5024,63
PSCO,"8/9/2022 9 a.m. MDT",5200,5006,5277,77
PSCO,"8/9/2022 10 a.m. MDT",5503,5296,5596,93
PSCO,"8/9/2022 11 a.m. MDT",5917,5624,5790,-127
PSCO,"8/9/2022 12 p.m. MDT",6320,5997,6200,-120
PSCO,"8/9/2022 1 p.m. MDT",6697,6431,6620,-77
PSCO,"8/9/2022 2 p.m. MDT",7127,6816,7088,-39
PSCO,"8/9/2022 3 p.m. MDT",7502,7146,7399,-103
PSCO,"8/9/2022 4 p.m. MDT",7717,7454,7515,-202
PSCO,"8/9/2022 5 p.m. MDT",7868,7809,7676,-192
PSCO,"8/9/2022 6 p.m. MDT",7999,7835,7892,-107
PSCO,"8/9/2022 7 p.m. MDT",7918,7625,7811,-107
PSCO,"8/9/2022 8 p.m. MDT",7656,7312,7645,-11
PSCO,"8/9/2022 9 p.m. MDT",7368,6992,7306,-62
PSCO,"8/9/2022 10 p.m. MDT",6864,6571,6763,-101
PSCO,"8/9/2022 11 p.m. MDT",6207,5948,6244,37
PSCO,"8/10/2022 12 a.m. MDT",5708,5418,5960,252
PSCO,"8/10/2022 1 a.m. MDT",5387,5137,5631,244
PSCO,"8/10/2022 2 a.m. MDT",5023,4852,5193,170
PSCO,"8/10/2022 3 a.m. MDT",4785,4606,5069,284
PSCO,"8/10/2022 4 a.m. MDT",4648,4453,4916,268
PSCO,"8/10/2022 5 a.m. MDT",4631,4445,4857,226
PSCO,"8/10/2022 6 a.m. MDT",4762,4561,4908,146
PSCO,"8/10/2022 7 a.m. MDT",4790,4756,4840,50
PSCO,"8/10/2022 8 a.m. MDT",4992,4985,5112,120
PSCO,"8/10/2022 9 a.m. MDT",5311,5215,5370,59
PSCO,"8/10/2022 10 a.m. MDT",5614,5592,5835,221
PSCO,"8/10/2022 11 a.m. MDT",6005,5992,6138,133
PSCO,"8/10/2022 12 p.m. MDT",6420,6447,6535,115
PSCO,"8/10/2022 1 p.m. MDT",6801,6934,6918,117
PSCO,"8/10/2022 2 p.m. MDT",7144,7350,7249,105
PSCO,"8/10/2022 3 p.m. MDT",7489,7679,7492,3
PSCO,"8/10/2022 4 p.m. MDT",7786,7961,7745,-41
PSCO,"8/10/2022 5 p.m. MDT",8088,8281,8015,-73
PSCO,"8/10/2022 6 p.m. MDT",8192,8318,8227,35
PSCO,"8/10/2022 7 p.m. MDT",8124,8050,8145,21
PSCO,"8/10/2022 8 p.m. MDT",7813,7678,7917,104
PSCO,"8/10/2022 9 p.m. MDT",7419,7353,7529,110
PSCO,"8/10/2022 10 p.m. MDT",7001,6905,7116,115
PSCO,"8/10/2022 11 p.m. MDT",6328,6246,6515,187
PSCO,"8/11/2022 12 a.m. MDT",5842,5690,5950,108
PSCO,"8/11/2022 1 a.m. MDT",5430,5272,5702,272
PSCO,"8/11/2022 2 a.m. MDT",5079,4969,5398,319
PSCO,"8/11/2022 3 a.m. MDT",4956,4726,5247,291
PSCO,"8/11/2022 4 a.m. MDT",4846,4535,5059,213
PSCO,"8/11/2022 5 a.m. MDT",4769,4504,4934,165
PSCO,"8/11/2022 6 a.m. MDT",4904,4621,5102,198
PSCO,"8/11/2022 7 a.m. MDT",5079,4827,5356,277
PSCO,"8/11/2022 8 a.m. MDT",5352,5068,5320,-32
PSCO,"8/11/2022 9 a.m. MDT",5553,5308,5621,68
PSCO,"8/11/2022 10 a.m. MDT",5821,5679,5870,49
PSCO,"8/11/2022 11 a.m. MDT",6264,6141,6267,3
PSCO,"8/11/2022 12 p.m. MDT",6650,6615,6671,21
PSCO,"8/11/2022 1 p.m. MDT",7086,7104,7151,65
