"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"12/18/2022 2 a.m. MST",4850,4768,5526,676
PSCO,"12/18/2022 3 a.m. MST",4786,4664,5505,719
PSCO,"12/18/2022 4 a.m. MST",4760,4614,5420,660
PSCO,"12/18/2022 5 a.m. MST",4812,4688,5239,427
PSCO,"12/18/2022 6 a.m. MST",4896,4668,5356,460
PSCO,"12/18/2022 7 a.m. MST",5072,4812,5443,371
PSCO,"12/18/2022 8 a.m. MST",5178,4924,5578,400
PSCO,"12/18/2022 9 a.m. MST",5147,4915,5559,412
PSCO,"12/18/2022 10 a.m. MST",5123,4789,5493,370
PSCO,"12/18/2022 11 a.m. MST",4956,4733,5176,220
PSCO,"12/18/2022 12 p.m. MST",4842,4633,5160,318
PSCO,"12/18/2022 1 p.m. MST",4808,4591,5206,398
PSCO,"12/18/2022 2 p.m. MST",4768,4686,5094,326
PSCO,"12/18/2022 3 p.m. MST",4775,4917,5106,331
PSCO,"12/18/2022 4 p.m. MST",4952,5058,5201,249
PSCO,"12/18/2022 5 p.m. MST",5394,5378,5668,274
PSCO,"12/18/2022 6 p.m. MST",5852,5606,6124,272
PSCO,"12/18/2022 7 p.m. MST",5848,5815,6164,316
PSCO,"12/18/2022 8 p.m. MST",5794,5632,6170,376
PSCO,"12/18/2022 9 p.m. MST",5718,5654,6176,458
PSCO,"12/18/2022 10 p.m. MST",5511,5431,5959,448
PSCO,"12/18/2022 11 p.m. MST",5213,5028,5743,530
PSCO,"12/19/2022 12 a.m. MST",4985,4776,5616,631
PSCO,"12/19/2022 1 a.m. MST",4780,4619,5419,639
PSCO,"12/19/2022 2 a.m. MST",4764,4751,5231,467
PSCO,"12/19/2022 3 a.m. MST",4808,4707,5214,406
PSCO,"12/19/2022 4 a.m. MST",4858,4745,5287,429
PSCO,"12/19/2022 5 a.m. MST",4989,4843,5382,393
PSCO,"12/19/2022 6 a.m. MST",5259,5079,5550,291
PSCO,"12/19/2022 7 a.m. MST",5533,5465,5776,243
PSCO,"12/19/2022 8 a.m. MST",5717,5659,6206,489
PSCO,"12/19/2022 9 a.m. MST",5791,5552,6222,431
PSCO,"12/19/2022 10 a.m. MST",5624,5373,6074,450
PSCO,"12/19/2022 11 a.m. MST",5376,5178,5771,395
PSCO,"12/19/2022 12 p.m. MST",5153,5029,5660,507
PSCO,"12/19/2022 1 p.m. MST",5147,5016,5647,500
PSCO,"12/19/2022 2 p.m. MST",5044,5015,5491,447
PSCO,"12/19/2022 3 p.m. MST",5077,5061,5493,416
PSCO,"12/19/2022 4 p.m. MST",5241,5217,5762,521
PSCO,"12/19/2022 5 p.m. MST",5576,5588,6122,546
PSCO,"12/19/2022 6 p.m. MST",5986,6044,6435,449
PSCO,"12/19/2022 7 p.m. MST",5944,6055,6478,534
PSCO,"12/19/2022 8 p.m. MST",5855,5962,6402,547
PSCO,"12/19/2022 9 p.m. MST",5738,5835,6341,603
PSCO,"12/19/2022 10 p.m. MST",5533,5638,6040,507
PSCO,"12/19/2022 11 p.m. MST",5227,5337,5783,556
PSCO,"12/20/2022 12 a.m. MST",4971,5030,5407,436
PSCO,"12/20/2022 1 a.m. MST",4818,4764,5343,525
PSCO,"12/20/2022 2 a.m. MST",4763,4633,5251,488
PSCO,"12/20/2022 3 a.m. MST",4722,4719,5195,473
PSCO,"12/20/2022 4 a.m. MST",4740,4699,5264,524
PSCO,"12/20/2022 5 a.m. MST",4909,4818,5362,453
PSCO,"12/20/2022 6 a.m. MST",5150,5080,5607,457
PSCO,"12/20/2022 7 a.m. MST",5504,5452,5930,426
PSCO,"12/20/2022 8 a.m. MST",5607,5696,6090,483
PSCO,"12/20/2022 9 a.m. MST",5530,5631,6098,568
PSCO,"12/20/2022 10 a.m. MST",5333,5450,5999,666
PSCO,"12/20/2022 11 a.m. MST",5185,5270,5865,680
PSCO,"12/20/2022 12 p.m. MST",5043,5111,5731,688
PSCO,"12/20/2022 1 p.m. MST",5002,5013,5578,576
PSCO,"12/20/2022 2 p.m. MST",5057,5013,5592,535
PSCO,"12/20/2022 3 p.m. MST",5149,5033,5671,522
PSCO,"12/20/2022 4 p.m. MST",5337,5213,5810,473
PSCO,"12/20/2022 5 p.m. MST",5638,5555,6235,597
PSCO,"12/20/2022 6 p.m. MST",5971,5940,6621,650
PSCO,"12/20/2022 7 p.m. MST",5911,5910,6431,520
PSCO,"12/20/2022 8 p.m. MST",5847,5816,6366,519
PSCO,"12/20/2022 9 p.m. MST",5785,5735,6199,414
PSCO,"12/20/2022 10 p.m. MST",5609,5478,6107,498
PSCO,"12/20/2022 11 p.m. MST",5254,5169,5909,655
PSCO,"12/21/2022 12 a.m. MST",5027,4945,5607,580
PSCO,"12/21/2022 1 a.m. MST",4845,4700,5344,499
PSCO,"12/21/2022 2 a.m. MST",4788,4605,5232,444
PSCO,"12/21/2022 3 a.m. MST",4742,4654,5335,593
PSCO,"12/21/2022 4 a.m. MST",4766,4639,5390,624
PSCO,"12/21/2022 5 a.m. MST",4876,4765,5309,433
PSCO,"12/21/2022 6 a.m. MST",5127,4981,5588,461
PSCO,"12/21/2022 7 a.m. MST",5475,5357,5906,431
PSCO,"12/21/2022 8 a.m. MST",5637,5597,6224,587
PSCO,"12/21/2022 9 a.m. MST",5505,5428,6086,581
PSCO,"12/21/2022 10 a.m. MST",5322,5360,5916,594
PSCO,"12/21/2022 11 a.m. MST",5152,5286,5875,723
PSCO,"12/21/2022 12 p.m. MST",5036,5100,5663,627
PSCO,"12/21/2022 1 p.m. MST",4940,4948,5609,669
PSCO,"12/21/2022 2 p.m. MST",5011,4929,5715,704
PSCO,"12/21/2022 3 p.m. MST",5139,5048,5854,715
PSCO,"12/21/2022 4 p.m. MST",5304,5351,5820,516
PSCO,"12/21/2022 5 p.m. MST",5720,5790,6152,432
PSCO,"12/21/2022 6 p.m. MST",6331,6005,6595,264
PSCO,"12/21/2022 7 p.m. MST",6441,6013,6788,347
PSCO,"12/21/2022 8 p.m. MST",6442,5975,6810,368
PSCO,"12/21/2022 9 p.m. MST",6357,5931,6670,313
PSCO,"12/21/2022 10 p.m. MST",6181,5802,6538,357
PSCO,"12/21/2022 11 p.m. MST",5862,5547,6372,510
PSCO,"12/22/2022 12 a.m. MST",5658,5449,6363,705
PSCO,"12/22/2022 1 a.m. MST",5489,5288,5742,253
PSCO,"12/22/2022 2 a.m. MST",5428,5305,5619,191
PSCO,"12/22/2022 3 a.m. MST",5406,5220,5649,243
PSCO,"12/22/2022 4 a.m. MST",5449,5271,5771,322
PSCO,"12/22/2022 5 a.m. MST",5529,5310,5850,321
PSCO,"12/22/2022 6 a.m. MST",5699,5386,6006,307
PSCO,"12/22/2022 7 a.m. MST",6029,5742,6114,85
PSCO,"12/22/2022 8 a.m. MST",6254,6012,6286,32
PSCO,"12/22/2022 9 a.m. MST",6333,6252,6528,195
PSCO,"12/22/2022 10 a.m. MST",6435,6318,6805,370
PSCO,"12/22/2022 11 a.m. MST",6512,6277,6698,186
PSCO,"12/22/2022 12 p.m. MST",6458,6211,6652,194
PSCO,"12/22/2022 1 p.m. MST",6467,6151,6725,258
PSCO,"12/22/2022 2 p.m. MST",6371,5915,6721,350
PSCO,"12/22/2022 3 p.m. MST",6319,5958,6671,352
PSCO,"12/22/2022 4 p.m. MST",6373,5945,6660,287
PSCO,"12/22/2022 5 p.m. MST",6625,6377,6837,212
PSCO,"12/22/2022 6 p.m. MST",6964,6816,7284,320
PSCO,"12/22/2022 7 p.m. MST",6882,6774,7242,360
PSCO,"12/22/2022 8 p.m. MST",6766,6740,7061,295
PSCO,"12/22/2022 9 p.m. MST",6630,6490,6862,232
PSCO,"12/22/2022 10 p.m. MST",6395,6420,6679,284
PSCO,"12/22/2022 11 p.m. MST",6111,6001,6318,207
PSCO,"12/23/2022 12 a.m. MST",5810,5741,6033,223
PSCO,"12/23/2022 1 a.m. MST",5637,5638,5726,89
PSCO,"12/23/2022 2 a.m. MST",5514,5468,5602,88
PSCO,"12/23/2022 3 a.m. MST",5484,5531,5361,-123
PSCO,"12/23/2022 4 a.m. MST",5510,5542,5349,-161
PSCO,"12/23/2022 5 a.m. MST",5530,5561,5309,-221
PSCO,"12/23/2022 6 a.m. MST",5715,5660,5376,-339
PSCO,"12/23/2022 7 a.m. MST",5969,5860,5722,-247
PSCO,"12/23/2022 8 a.m. MST",6157,6131,5960,-197
PSCO,"12/23/2022 9 a.m. MST",6266,6121,6067,-199
PSCO,"12/23/2022 10 a.m. MST",6267,6031,6163,-104
PSCO,"12/23/2022 11 a.m. MST",6213,5801,6227,14
PSCO,"12/23/2022 12 p.m. MST",6147,5663,6284,137
PSCO,"12/23/2022 1 p.m. MST",6029,5596,6149,120
PSCO,"12/23/2022 2 p.m. MST",5932,5457,6097,165
PSCO,"12/23/2022 3 p.m. MST",5909,5476,6189,280
PSCO,"12/23/2022 4 p.m. MST",5987,5597,6047,60
PSCO,"12/23/2022 5 p.m. MST",6291,5986,6482,191
PSCO,"12/23/2022 6 p.m. MST",6616,6364,6689,73
PSCO,"12/23/2022 7 p.m. MST",6565,6354,6605,40
PSCO,"12/23/2022 8 p.m. MST",6479,6209,6478,-1
PSCO,"12/23/2022 9 p.m. MST",6383,6142,6218,-165
PSCO,"12/23/2022 10 p.m. MST",6147,6016,6089,-58
PSCO,"12/23/2022 11 p.m. MST",5835,5804,5952,117
PSCO,"12/24/2022 12 a.m. MST",5499,5448,5765,266
PSCO,"12/24/2022 1 a.m. MST",5252,5051,5489,237
PSCO,"12/24/2022 2 a.m. MST",5138,5040,5621,483
PSCO,"12/24/2022 3 a.m. MST",5018,4975,5300,282
PSCO,"12/24/2022 4 a.m. MST",5022,4918,5231,209
PSCO,"12/24/2022 5 a.m. MST",5040,4882,5246,206
PSCO,"12/24/2022 6 a.m. MST",5108,4881,5258,150
PSCO,"12/24/2022 7 a.m. MST",5260,5055,5489,229
PSCO,"12/24/2022 8 a.m. MST",5381,5248,5686,305
PSCO,"12/24/2022 9 a.m. MST",5417,5269,5638,221
PSCO,"12/24/2022 10 a.m. MST",5395,5142,5651,256
PSCO,"12/24/2022 11 a.m. MST",5361,4873,5443,82
PSCO,"12/24/2022 12 p.m. MST",5216,4797,5295,79
PSCO,"12/24/2022 1 p.m. MST",5092,4641,5222,130
PSCO,"12/24/2022 2 p.m. MST",5139,4511,5248,109
PSCO,"12/24/2022 3 p.m. MST",5034,4637,5057,23
PSCO,"12/24/2022 4 p.m. MST",5073,4984,5151,78
PSCO,"12/24/2022 5 p.m. MST",5321,5331,5446,125
PSCO,"12/24/2022 6 p.m. MST",5585,5543,5855,270
PSCO,"12/24/2022 7 p.m. MST",5501,5536,5822,321
PSCO,"12/24/2022 8 p.m. MST",5392,5520,5889,497
PSCO,"12/24/2022 9 p.m. MST",5300,5460,5886,586
PSCO,"12/24/2022 10 p.m. MST",5189,5274,5746,557
PSCO,"12/24/2022 11 p.m. MST",5024,5079,5606,582
PSCO,"12/25/2022 12 a.m. MST",4827,4931,5458,631
PSCO,"12/25/2022 1 a.m. MST",4694,4758,5406,712
PSCO,"12/25/2022 2 a.m. MST",4601,4709,5171,570
PSCO,"12/25/2022 3 a.m. MST",4520,4668,5100,580
PSCO,"12/25/2022 4 a.m. MST",4505,4574,5007,502
PSCO,"12/25/2022 5 a.m. MST",4508,4661,5085,577
PSCO,"12/25/2022 6 a.m. MST",4588,4736,5159,571
PSCO,"12/25/2022 7 a.m. MST",4700,4890,5225,525
PSCO,"12/25/2022 8 a.m. MST",4895,4957,5296,401
PSCO,"12/25/2022 9 a.m. MST",4935,4805,5321,386
PSCO,"12/25/2022 10 a.m. MST",4854,4574,5123,269
PSCO,"12/25/2022 11 a.m. MST",4771,4526,4996,225
PSCO,"12/25/2022 12 p.m. MST",4807,4425,4924,117
PSCO,"12/25/2022 1 p.m. MST",4802,4387,4828,26
PSCO,"12/25/2022 2 p.m. MST",4739,4335,4773,34
PSCO,"12/25/2022 3 p.m. MST",4716,4407,4894,178
PSCO,"12/25/2022 4 p.m. MST",4768,4471,4932,164
PSCO,"12/25/2022 5 p.m. MST",5026,4864,5209,183
PSCO,"12/25/2022 6 p.m. MST",5274,5026,5551,277
PSCO,"12/25/2022 7 p.m. MST",5180,5177,5567,387
PSCO,"12/25/2022 8 p.m. MST",5121,5061,5603,482
PSCO,"12/25/2022 9 p.m. MST",5069,5184,5559,490
PSCO,"12/25/2022 10 p.m. MST",4932,5013,5437,505
PSCO,"12/25/2022 11 p.m. MST",4734,4751,5346,612
PSCO,"12/26/2022 12 a.m. MST",4513,4561,5112,599
PSCO,"12/26/2022 1 a.m. MST",4360,4490,5053,693
PSCO,"12/26/2022 2 a.m. MST",4274,4460,4945,671
PSCO,"12/26/2022 3 a.m. MST",4250,4430,4982,732
PSCO,"12/26/2022 4 a.m. MST",4271,4418,4757,486
PSCO,"12/26/2022 5 a.m. MST",4363,4509,4905,542
PSCO,"12/26/2022 6 a.m. MST",4541,4549,5083,542
PSCO,"12/26/2022 7 a.m. MST",4780,4740,5352,572
PSCO,"12/26/2022 8 a.m. MST",4877,4775,5321,444
PSCO,"12/26/2022 9 a.m. MST",4860,4606,5395,535
PSCO,"12/26/2022 10 a.m. MST",4755,4656,5150,395
PSCO,"12/26/2022 11 a.m. MST",4625,4670,4915,290
PSCO,"12/26/2022 12 p.m. MST",4534,4704,4847,313
PSCO,"12/26/2022 1 p.m. MST",4546,4668,4804,258
PSCO,"12/26/2022 2 p.m. MST",4614,4714,4883,269
PSCO,"12/26/2022 3 p.m. MST",4800,4813,5118,318
PSCO,"12/26/2022 4 p.m. MST",4983,4961,5332,349
PSCO,"12/26/2022 5 p.m. MST",5347,5367,5743,396
PSCO,"12/26/2022 6 p.m. MST",5678,5611,6188,510
PSCO,"12/26/2022 7 p.m. MST",5628,5833,6211,583
PSCO,"12/26/2022 8 p.m. MST",5529,5581,6119,590
PSCO,"12/26/2022 9 p.m. MST",5375,5523,6006,631
PSCO,"12/26/2022 10 p.m. MST",5134,5125,5793,659
PSCO,"12/26/2022 11 p.m. MST",4825,4769,5411,586
PSCO,"12/27/2022 12 a.m. MST",4522,4705,5064,542
PSCO,"12/27/2022 1 a.m. MST",4392,4460,4918,526
PSCO,"12/27/2022 2 a.m. MST",4271,4359,4732,461
PSCO,"12/27/2022 3 a.m. MST",4204,4382,4635,431
PSCO,"12/27/2022 4 a.m. MST",4258,4416,4682,424
PSCO,"12/27/2022 5 a.m. MST",4380,4538,4913,533
PSCO,"12/27/2022 6 a.m. MST",4645,4741,5236,591
PSCO,"12/27/2022 7 a.m. MST",4931,4975,5357,426
PSCO,"12/27/2022 8 a.m. MST",5100,5119,5768,668
PSCO,"12/27/2022 9 a.m. MST",4972,5081,5651,679
PSCO,"12/27/2022 10 a.m. MST",4898,4988,5422,524
PSCO,"12/27/2022 11 a.m. MST",4899,4881,5295,396
PSCO,"12/27/2022 12 p.m. MST",4846,4766,5337,491
PSCO,"12/27/2022 1 p.m. MST",4950,4763,5546,596
PSCO,"12/27/2022 2 p.m. MST",5056,4635,5580,524
PSCO,"12/27/2022 3 p.m. MST",5047,4613,5506,459
PSCO,"12/27/2022 4 p.m. MST",5124,4868,5604,480
PSCO,"12/27/2022 5 p.m. MST",5354,5198,5940,586
PSCO,"12/27/2022 6 p.m. MST",5609,5495,6202,593
PSCO,"12/27/2022 7 p.m. MST",5482,5433,6137,655
PSCO,"12/27/2022 8 p.m. MST",5339,5336,6005,666
PSCO,"12/27/2022 9 p.m. MST",5212,5201,5829,617
PSCO,"12/27/2022 10 p.m. MST",4976,5029,5597,621
PSCO,"12/27/2022 11 p.m. MST",4690,4779,5265,575
PSCO,"12/28/2022 12 a.m. MST",4399,4519,4953,554
PSCO,"12/28/2022 1 a.m. MST",4252,4311,4658,406
PSCO,"12/28/2022 2 a.m. MST",4150,4161,4450,300
PSCO,"12/28/2022 3 a.m. MST",4130,4169,4420,290
PSCO,"12/28/2022 4 a.m. MST",4117,4205,4367,250
PSCO,"12/28/2022 5 a.m. MST",4164,4296,4407,243
PSCO,"12/28/2022 6 a.m. MST",4379,4541,4714,335
PSCO,"12/28/2022 7 a.m. MST",4676,4900,4945,269
PSCO,"12/28/2022 8 a.m. MST",4885,5091,5088,203
PSCO,"12/28/2022 9 a.m. MST",4935,5091,5246,311
PSCO,"12/28/2022 10 a.m. MST",4888,5174,5175,287
PSCO,"12/28/2022 11 a.m. MST",4936,5184,5119,183
PSCO,"12/28/2022 12 p.m. MST",4989,5201,5179,190
PSCO,"12/28/2022 1 p.m. MST",5086,5128,5343,257
PSCO,"12/28/2022 2 p.m. MST",5164,5093,5407,243
PSCO,"12/28/2022 3 p.m. MST",5261,5071,5630,369
PSCO,"12/28/2022 4 p.m. MST",5351,5180,5756,405
PSCO,"12/28/2022 5 p.m. MST",5585,5503,5916,331
PSCO,"12/28/2022 6 p.m. MST",5833,5801,6322,489
PSCO,"12/28/2022 7 p.m. MST",5782,5747,6308,526
PSCO,"12/28/2022 8 p.m. MST",5695,5598,6259,564
PSCO,"12/28/2022 9 p.m. MST",5533,5396,6088,555
PSCO,"12/28/2022 10 p.m. MST",5298,5234,5831,533
PSCO,"12/28/2022 11 p.m. MST",4967,4976,5494,527
PSCO,"12/29/2022 12 a.m. MST",4713,4792,5117,404
PSCO,"12/29/2022 1 a.m. MST",4551,4761,4936,385
PSCO,"12/29/2022 2 a.m. MST",4443,4664,4883,440
PSCO,"12/29/2022 3 a.m. MST",4450,4461,5006,556
PSCO,"12/29/2022 4 a.m. MST",4444,4481,4833,389
PSCO,"12/29/2022 5 a.m. MST",4521,4564,4718,197
PSCO,"12/29/2022 6 a.m. MST",4748,4730,4826,78
PSCO,"12/29/2022 7 a.m. MST",5066,4995,5076,10
PSCO,"12/29/2022 8 a.m. MST",5306,5194,5346,40
PSCO,"12/29/2022 9 a.m. MST",5407,5192,5502,95
PSCO,"12/29/2022 10 a.m. MST",5393,5223,5705,312
PSCO,"12/29/2022 11 a.m. MST",5390,5195,5733,343
PSCO,"12/29/2022 12 p.m. MST",5316,5201,5679,363
PSCO,"12/29/2022 1 p.m. MST",5292,5124,5372,80
PSCO,"12/29/2022 2 p.m. MST",5222,5060,5272,50
PSCO,"12/29/2022 3 p.m. MST",5192,4970,5143,-49
PSCO,"12/29/2022 4 p.m. MST",5290,5147,5224,-66
PSCO,"12/29/2022 5 p.m. MST",5577,5443,5596,19
PSCO,"12/29/2022 6 p.m. MST",5942,5767,6015,73
PSCO,"12/29/2022 7 p.m. MST",5880,5824,5897,17
PSCO,"12/29/2022 8 p.m. MST",5795,5756,5809,14
PSCO,"12/29/2022 9 p.m. MST",5688,5610,5696,8
PSCO,"12/29/2022 10 p.m. MST",5470,5485,5629,159
PSCO,"12/29/2022 11 p.m. MST",5228,5190,5399,171
PSCO,"12/30/2022 12 a.m. MST",4929,4976,5088,159
PSCO,"12/30/2022 1 a.m. MST",4776,4757,4957,181
PSCO,"12/30/2022 2 a.m. MST",4683,4659,4858,175
PSCO,"12/30/2022 3 a.m. MST",4655,4586,4959,304
PSCO,"12/30/2022 4 a.m. MST",4684,4637,5021,337
PSCO,"12/30/2022 5 a.m. MST",4784,4735,5024,240
PSCO,"12/30/2022 6 a.m. MST",4980,4862,5177,197
PSCO,"12/30/2022 7 a.m. MST",5224,5101,5439,215
PSCO,"12/30/2022 8 a.m. MST",5342,5313,5652,310
PSCO,"12/30/2022 9 a.m. MST",5363,5287,5721,358
PSCO,"12/30/2022 10 a.m. MST",5252,5172,5665,413
PSCO,"12/30/2022 11 a.m. MST",5187,4967,5594,407
PSCO,"12/30/2022 12 p.m. MST",5087,4863,5587,500
PSCO,"12/30/2022 1 p.m. MST",5041,4771,5499,458
PSCO,"12/30/2022 2 p.m. MST",4987,4759,5409,422
PSCO,"12/30/2022 3 p.m. MST",5056,4788,5380,324
PSCO,"12/30/2022 4 p.m. MST",5073,5029,5299,226
PSCO,"12/30/2022 5 p.m. MST",5317,5247,5533,216
PSCO,"12/30/2022 6 p.m. MST",5685,5666,6017,332
PSCO,"12/30/2022 7 p.m. MST",5604,5562,5952,348
PSCO,"12/30/2022 8 p.m. MST",5481,5509,5811,330
PSCO,"12/30/2022 9 p.m. MST",5384,5332,5593,209
PSCO,"12/30/2022 10 p.m. MST",5185,5180,5426,241
PSCO,"12/30/2022 11 p.m. MST",4964,4923,5240,276
PSCO,"12/31/2022 12 a.m. MST",4777,4628,4980,203
PSCO,"12/31/2022 1 a.m. MST",4597,4496,4704,107
PSCO,"12/31/2022 2 a.m. MST",4441,4447,4566,125
PSCO,"12/31/2022 3 a.m. MST",4390,4450,4550,160
PSCO,"12/31/2022 4 a.m. MST",4373,4462,4503,130
PSCO,"12/31/2022 5 a.m. MST",4377,4486,4465,88
PSCO,"12/31/2022 6 a.m. MST",4469,4568,4703,234
PSCO,"12/31/2022 7 a.m. MST",4657,4743,4854,197
PSCO,"12/31/2022 8 a.m. MST",4718,4901,5077,359
PSCO,"12/31/2022 9 a.m. MST",4762,4934,5062,300
PSCO,"12/31/2022 10 a.m. MST",4759,4749,5174,415
PSCO,"12/31/2022 11 a.m. MST",4672,4533,5262,590
PSCO,"12/31/2022 12 p.m. MST",4596,4590,5349,753
PSCO,"12/31/2022 1 p.m. MST",4563,4479,5568,1005
PSCO,"12/31/2022 2 p.m. MST",4557,4306,5507,950
PSCO,"12/31/2022 3 p.m. MST",4557,4632,5073,516
PSCO,"12/31/2022 4 p.m. MST",4667,4678,5014,347
PSCO,"12/31/2022 5 p.m. MST",4985,5055,5059,74
PSCO,"12/31/2022 6 p.m. MST",5357,5335,5686,329
PSCO,"12/31/2022 7 p.m. MST",5318,5160,5679,361
PSCO,"12/31/2022 8 p.m. MST",5171,5113,5541,370
PSCO,"12/31/2022 9 p.m. MST",5005,5102,5453,448
PSCO,"12/31/2022 10 p.m. MST",4850,4951,5049,199
PSCO,"12/31/2022 11 p.m. MST",4673,4813,4837,164
PSCO,"1/1/2023 12 a.m. MST",4564,4532,4779,215
