,_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs
46,5e23b149f9af8b5fe4b973fc,0001,"Thu, 02 Jan 2020 18:41:22 GMT","Thu, 02 Jan 2020 19:38:24 GMT","Thu, 02 Jan 2020 19:39:23 GMT",5.43,1_1_191_812_2020-01-02 18:41:22.082480,0001,AG-4F46,1-1-191-812,America/Los_Angeles,000000741,"[{'WhPerMile': 400, 'kWhRequested': 32.0, 'milesRequested': 80, 'minutesAvailable': 258, 'modifiedAt': 'Thu, 02 Jan 2020 18:45:32 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 02 Jan 2020 22:59:22 GMT', 'userID': 741}, {'WhPerMile': 400, 'kWhRequested': 32.0, 'milesRequested': 80, 'minutesAvailable': 152, 'modifiedAt': 'Thu, 02 Jan 2020 18:46:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 02 Jan 2020 21:13:22 GMT', 'userID': 741}, {'WhPerMile': 400, 'kWhRequested': 32.0, 'milesRequested': 80, 'minutesAvailable': 60, 'modifiedAt': 'Thu, 02 Jan 2020 18:47:05 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 02 Jan 2020 19:41:22 GMT', 'userID': 741}, {'WhPerMile': 400, 'kWhRequested': 32.0, 'milesRequested': 80, 'minutesAvailable': 161, 'modifiedAt': 'Thu, 02 Jan 2020 18:47:28 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 02 Jan 2020 21:22:22 GMT', 'userID': 741}]"
47,5e23b149f9af8b5fe4b973fd,0001,"Thu, 02 Jan 2020 18:47:00 GMT","Fri, 03 Jan 2020 01:51:17 GMT","Thu, 02 Jan 2020 21:28:56 GMT",15.105,1_1_191_803_2020-01-02 18:47:00.368217,0001,AG-4F49,1-1-191-803,America/Los_Angeles,000001191,"[{'WhPerMile': 250, 'kWhRequested': 20.0, 'milesRequested': 80, 'minutesAvailable': 315, 'modifiedAt': 'Thu, 02 Jan 2020 18:47:47 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 03 Jan 2020 00:02:00 GMT', 'userID': 1191}]"
48,5e23b149f9af8b5fe4b973fe,0001,"Thu, 02 Jan 2020 18:47:05 GMT","Fri, 03 Jan 2020 01:53:24 GMT","Thu, 02 Jan 2020 20:43:18 GMT",10.893,1_1_191_778_2020-01-02 18:47:04.881362,0001,AG-4F43,1-1-191-778,America/Los_Angeles,000000171,"[{'WhPerMile': 400, 'kWhRequested': 16.0, 'milesRequested': 40, 'minutesAvailable': 286, 'modifiedAt': 'Thu, 02 Jan 2020 18:47:25 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 02 Jan 2020 23:33:05 GMT', 'userID': 171}]"
49,5e23b149f9af8b5fe4b973ff,0001,"Thu, 02 Jan 2020 19:04:36 GMT","Fri, 03 Jan 2020 02:13:56 GMT","Thu, 02 Jan 2020 20:43:59 GMT",4.981,1_1_179_790_2020-01-02 19:04:35.656729,0001,AG-3F19,1-1-179-790,America/Los_Angeles,000004000,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 207, 'modifiedAt': 'Thu, 02 Jan 2020 19:05:43 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 02 Jan 2020 22:31:36 GMT', 'userID': 4000}, {'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 207, 'modifiedAt': 'Thu, 02 Jan 2020 21:40:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 02 Jan 2020 22:31:36 GMT', 'userID': 4000}]"
50,5e23b149f9af8b5fe4b97400,0001,"Thu, 02 Jan 2020 19:08:34 GMT","Thu, 02 Jan 2020 22:52:36 GMT","Thu, 02 Jan 2020 22:53:36 GMT",22.839,1_1_191_811_2020-01-02 19:08:34.209436,0001,AG-4F42,1-1-191-811,America/Los_Angeles,000001283,"[{'WhPerMile': 350, 'kWhRequested': 42.0, 'milesRequested': 120, 'minutesAvailable': 310, 'modifiedAt': 'Thu, 02 Jan 2020 19:09:18 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 03 Jan 2020 00:18:34 GMT', 'userID': 1283}]"
51,5e23b149f9af8b5fe4b97401,0001,"Thu, 02 Jan 2020 19:29:53 GMT","Fri, 03 Jan 2020 00:24:52 GMT","Thu, 02 Jan 2020 22:25:44 GMT",13.299,1_1_193_827_2020-01-02 19:29:52.920237,0001,AG-1F02,1-1-193-827,America/Los_Angeles,000000630,"[{'WhPerMile': 400, 'kWhRequested': 24.0, 'milesRequested': 60, 'minutesAvailable': 215, 'modifiedAt': 'Thu, 02 Jan 2020 19:30:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 02 Jan 2020 23:04:53 GMT', 'userID': 630}]"
52,5e23b149f9af8b5fe4b97402,0001,"Thu, 02 Jan 2020 19:30:53 GMT","Thu, 02 Jan 2020 23:18:39 GMT","Thu, 02 Jan 2020 23:19:36 GMT",4.405,1_1_179_810_2020-01-02 19:30:53.010234,0001,AG-3F30,1-1-179-810,America/Los_Angeles,000000194,"[{'WhPerMile': 250, 'kWhRequested': 10.0, 'milesRequested': 40, 'minutesAvailable': 205, 'modifiedAt': 'Thu, 02 Jan 2020 19:31:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 02 Jan 2020 22:55:53 GMT', 'userID': 194}]"
53,5e23b149f9af8b5fe4b97403,0001,"Thu, 02 Jan 2020 20:03:13 GMT","Fri, 03 Jan 2020 01:11:42 GMT","Thu, 02 Jan 2020 22:23:16 GMT",5.736,1_1_194_826_2020-01-02 20:03:12.667320,0001,AG-1F11,1-1-194-826,America/Los_Angeles,000001055,"[{'WhPerMile': 600, 'kWhRequested': 18.0, 'milesRequested': 30, 'minutesAvailable': 294, 'modifiedAt': 'Thu, 02 Jan 2020 20:03:29 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 03 Jan 2020 00:57:13 GMT', 'userID': 1055}]"
54,5e23b149f9af8b5fe4b97404,0001,"Thu, 02 Jan 2020 20:31:37 GMT","Fri, 03 Jan 2020 02:21:37 GMT","Fri, 03 Jan 2020 02:22:34 GMT",33.645,1_1_178_823_2020-01-02 20:31:37.206013,0001,AG-1F08,1-1-178-823,America/Los_Angeles,000000337,"[{'WhPerMile': 250, 'kWhRequested': 35.0, 'milesRequested': 140, 'minutesAvailable': 313, 'modifiedAt': 'Thu, 02 Jan 2020 20:32:15 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 03 Jan 2020 01:44:37 GMT', 'userID': 337}]"
55,5e23b149f9af8b5fe4b97405,0001,"Thu, 02 Jan 2020 20:56:11 GMT","Fri, 03 Jan 2020 01:12:48 GMT","Thu, 02 Jan 2020 23:26:37 GMT",14.223,1_1_178_828_2020-01-02 20:56:11.091763,0001,AG-1F10,1-1-178-828,America/Los_Angeles,000000741,"[{'WhPerMile': 400, 'kWhRequested': 32.0, 'milesRequested': 80, 'minutesAvailable': 61, 'modifiedAt': 'Thu, 02 Jan 2020 20:56:42 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 02 Jan 2020 21:57:11 GMT', 'userID': 741}]"
56,5e23b149f9af8b5fe4b97406,0001,"Thu, 02 Jan 2020 22:12:17 GMT","Fri, 03 Jan 2020 02:18:46 GMT","Fri, 03 Jan 2020 02:17:06 GMT",24.834,1_1_179_797_2020-01-02 22:12:09.277640,0001,AG-3F23,1-1-179-797,America/Los_Angeles,000003987,"[{'WhPerMile': 200, 'kWhRequested': 26.0, 'milesRequested': 130, 'minutesAvailable': 332, 'modifiedAt': 'Thu, 02 Jan 2020 22:12:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 03 Jan 2020 03:44:17 GMT', 'userID': 3987}]"
57,5e23b149f9af8b5fe4b97407,0001,"Thu, 02 Jan 2020 22:32:14 GMT","Fri, 03 Jan 2020 03:36:55 GMT","Fri, 03 Jan 2020 02:46:22 GMT",24.043,1_1_193_819_2020-01-02 22:32:14.230688,0001,AG-1F06,1-1-193-819,America/Los_Angeles,000004332,"[{'WhPerMile': 400, 'kWhRequested': 24.0, 'milesRequested': 60, 'minutesAvailable': 223, 'modifiedAt': 'Thu, 02 Jan 2020 22:33:14 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 03 Jan 2020 02:15:14 GMT', 'userID': 4332}]"
58,5e23b149f9af8b5fe4b97408,0001,"Thu, 02 Jan 2020 22:46:56 GMT","Fri, 03 Jan 2020 00:49:34 GMT","Fri, 03 Jan 2020 00:50:34 GMT",13.005,1_1_179_809_2020-01-02 22:46:56.495691,0001,AG-3F27,1-1-179-809,America/Los_Angeles,000002276,"[{'WhPerMile': 600, 'kWhRequested': 18.0, 'milesRequested': 30, 'minutesAvailable': 282, 'modifiedAt': 'Thu, 02 Jan 2020 22:47:12 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 03 Jan 2020 03:28:56 GMT', 'userID': 2276}]"
59,5e23b149f9af8b5fe4b97409,0001,"Thu, 02 Jan 2020 23:15:00 GMT","Fri, 03 Jan 2020 03:05:16 GMT","Fri, 03 Jan 2020 00:37:20 GMT",7.024,1_1_194_821_2020-01-02 23:14:59.669999,0001,AG-1F13,1-1-194-821,America/Los_Angeles,000004422,"[{'WhPerMile': 294, 'kWhRequested': 8.82, 'milesRequested': 30, 'minutesAvailable': 131, 'modifiedAt': 'Thu, 02 Jan 2020 23:15:01 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 03 Jan 2020 01:26:00 GMT', 'userID': 4422}]"
60,5e23b149f9af8b5fe4b9740a,0001,"Fri, 03 Jan 2020 00:35:27 GMT","Fri, 03 Jan 2020 02:42:08 GMT","Fri, 03 Jan 2020 02:43:05 GMT",12.525,1_1_193_825_2020-01-03 00:35:26.918554,0001,AG-1F01,1-1-193-825,America/Los_Angeles,000000362,"[{'WhPerMile': 400, 'kWhRequested': 40.0, 'milesRequested': 100, 'minutesAvailable': 199, 'modifiedAt': 'Fri, 03 Jan 2020 00:36:12 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 03 Jan 2020 03:54:27 GMT', 'userID': 362}]"
61,5e23b149f9af8b5fe4b9740b,0001,"Fri, 03 Jan 2020 01:58:30 GMT","Fri, 03 Jan 2020 10:16:48 GMT","Fri, 03 Jan 2020 02:35:34 GMT",1.602,1_1_194_822_2020-01-03 01:58:30.209662,0001,AG-1F12,1-1-194-822,America/Los_Angeles,000004474,"[{'WhPerMile': 200, 'kWhRequested': 8.0, 'milesRequested': 40, 'minutesAvailable': 89, 'modifiedAt': 'Fri, 03 Jan 2020 01:58:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 03 Jan 2020 03:27:30 GMT', 'userID': 4474}]"
62,5e23b149f9af8b5fe4b9740c,0001,"Fri, 03 Jan 2020 02:08:49 GMT","Fri, 03 Jan 2020 06:07:45 GMT","Fri, 03 Jan 2020 03:57:01 GMT",5.215,1_1_178_828_2020-01-03 02:08:48.869556,0001,AG-1F10,1-1-178-828,America/Los_Angeles,000000405,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 169, 'modifiedAt': 'Fri, 03 Jan 2020 02:09:02 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 03 Jan 2020 04:57:49 GMT', 'userID': 405}]"
63,5e2502adf9af8b63eb5a4df1,0001,"Fri, 03 Jan 2020 14:19:42 GMT","Fri, 03 Jan 2020 23:49:04 GMT","Fri, 03 Jan 2020 16:29:15 GMT",6.161,1_1_193_819_2020-01-03 14:19:42.393572,0001,AG-1F06,1-1-193-819,America/Los_Angeles,000002447,"[{'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 549, 'modifiedAt': 'Fri, 03 Jan 2020 14:20:09 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 03 Jan 2020 23:28:42 GMT', 'userID': 2447}]"
64,5e2502adf9af8b63eb5a4df2,0001,"Fri, 03 Jan 2020 16:04:24 GMT","Fri, 03 Jan 2020 22:36:50 GMT","Fri, 03 Jan 2020 18:32:52 GMT",14.43,1_1_194_821_2020-01-03 16:04:17.072306,0001,AG-1F13,1-1-194-821,America/Los_Angeles,000005065,"[{'WhPerMile': 540, 'kWhRequested': 32.4, 'milesRequested': 60, 'minutesAvailable': 423, 'modifiedAt': 'Fri, 03 Jan 2020 16:04:24 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 03 Jan 2020 23:07:24 GMT', 'userID': 5065}]"
65,5e2502adf9af8b63eb5a4df3,0001,"Fri, 03 Jan 2020 16:26:21 GMT","Fri, 03 Jan 2020 19:52:55 GMT","Fri, 03 Jan 2020 18:09:30 GMT",5.079,1_1_179_781_2020-01-03 16:26:21.201225,0001,AG-3F31,1-1-179-781,America/Los_Angeles,000000577,"[{'WhPerMile': 333, 'kWhRequested': 6.66, 'milesRequested': 20, 'minutesAvailable': 493, 'modifiedAt': 'Fri, 03 Jan 2020 16:26:43 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 04 Jan 2020 00:39:21 GMT', 'userID': 577}]"
66,5e2502adf9af8b63eb5a4df4,0001,"Fri, 03 Jan 2020 16:55:12 GMT","Sat, 04 Jan 2020 01:09:58 GMT","Fri, 03 Jan 2020 18:05:58 GMT",2.87,1_1_178_823_2020-01-03 16:55:12.052148,0001,AG-1F08,1-1-178-823,America/Los_Angeles,000003233,"[{'WhPerMile': 350, 'kWhRequested': 10.15, 'milesRequested': 29, 'minutesAvailable': 60, 'modifiedAt': 'Fri, 03 Jan 2020 16:55:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 03 Jan 2020 17:55:12 GMT', 'userID': 3233}]"
67,5e2502adf9af8b63eb5a4df5,0001,"Fri, 03 Jan 2020 16:58:41 GMT","Fri, 03 Jan 2020 17:23:27 GMT","Fri, 03 Jan 2020 17:24:24 GMT",1.294,1_1_194_822_2020-01-03 16:58:41.359714,0001,AG-1F12,1-1-194-822,America/Los_Angeles,000000462,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 60, 'modifiedAt': 'Fri, 03 Jan 2020 16:58:46 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 03 Jan 2020 17:58:41 GMT', 'userID': 462}]"
68,5e2502adf9af8b63eb5a4df6,0001,"Fri, 03 Jan 2020 17:30:54 GMT","Fri, 03 Jan 2020 20:47:44 GMT","Fri, 03 Jan 2020 20:13:56 GMT",16.311,1_1_194_826_2020-01-03 17:30:53.651892,0001,AG-1F11,1-1-194-826,America/Los_Angeles,000000458,"[{'WhPerMile': 600, 'kWhRequested': 66.0, 'milesRequested': 110, 'minutesAvailable': 720, 'modifiedAt': 'Fri, 03 Jan 2020 17:31:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 04 Jan 2020 05:30:54 GMT', 'userID': 458}]"
69,5e2502adf9af8b63eb5a4df7,0001,"Fri, 03 Jan 2020 18:14:36 GMT","Fri, 03 Jan 2020 22:18:51 GMT","Fri, 03 Jan 2020 22:19:48 GMT",25.913,1_1_193_820_2020-01-03 18:14:35.901735,0001,AG-1F04,1-1-193-820,America/Los_Angeles,000000364,"[{'WhPerMile': 400, 'kWhRequested': 60.0, 'milesRequested': 150, 'minutesAvailable': 286, 'modifiedAt': 'Fri, 03 Jan 2020 18:15:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 03 Jan 2020 23:00:36 GMT', 'userID': 364}]"
70,5e2502adf9af8b63eb5a4df8,0001,"Fri, 03 Jan 2020 19:13:29 GMT","Sat, 04 Jan 2020 01:23:39 GMT","Sat, 04 Jan 2020 00:01:54 GMT",25.18,1_1_193_825_2020-01-03 19:13:29.163147,0001,AG-1F01,1-1-193-825,America/Los_Angeles,000000362,"[{'WhPerMile': 400, 'kWhRequested': 36.0, 'milesRequested': 90, 'minutesAvailable': 352, 'modifiedAt': 'Fri, 03 Jan 2020 19:13:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 04 Jan 2020 01:05:29 GMT', 'userID': 362}]"
71,5e2502adf9af8b63eb5a4df9,0001,"Fri, 03 Jan 2020 20:12:41 GMT","Sat, 04 Jan 2020 08:56:04 GMT","Sat, 04 Jan 2020 03:24:06 GMT",42.708,1_1_179_799_2020-01-03 20:12:41.372620,0001,AG-3F25,1-1-179-799,America/Los_Angeles,000002281,"[{'WhPerMile': 229, 'kWhRequested': 52.67, 'milesRequested': 230, 'minutesAvailable': 346, 'modifiedAt': 'Fri, 03 Jan 2020 20:13:21 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 04 Jan 2020 01:58:41 GMT', 'userID': 2281}]"
72,5e2502adf9af8b63eb5a4dfa,0001,"Fri, 03 Jan 2020 21:31:39 GMT","Fri, 03 Jan 2020 23:47:52 GMT","Fri, 03 Jan 2020 23:02:54 GMT",4.351,1_1_179_798_2020-01-03 21:31:39.157211,0001,AG-3F18,1-1-179-798,America/Los_Angeles,000000577,"[{'WhPerMile': 333, 'kWhRequested': 6.66, 'milesRequested': 20, 'minutesAvailable': 493, 'modifiedAt': 'Fri, 03 Jan 2020 21:31:50 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 04 Jan 2020 05:44:39 GMT', 'userID': 577}]"
73,5e2502adf9af8b63eb5a4dfb,0001,"Fri, 03 Jan 2020 21:52:36 GMT","Sat, 04 Jan 2020 00:24:07 GMT","Fri, 03 Jan 2020 23:18:08 GMT",8.451,1_1_191_803_2020-01-03 21:52:36.228037,0001,AG-4F49,1-1-191-803,America/Los_Angeles,000000194,"[{'WhPerMile': 250, 'kWhRequested': 15.0, 'milesRequested': 60, 'minutesAvailable': 206, 'modifiedAt': 'Fri, 03 Jan 2020 21:53:05 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 04 Jan 2020 01:18:36 GMT', 'userID': 194}]"
74,5e2502adf9af8b63eb5a4dfc,0001,"Sat, 04 Jan 2020 00:21:07 GMT","Sat, 04 Jan 2020 02:53:02 GMT","Sat, 04 Jan 2020 02:13:00 GMT",5.339,1_1_193_819_2020-01-04 00:21:07.160859,0001,AG-1F06,1-1-193-819,America/Los_Angeles,000000405,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 169, 'modifiedAt': 'Sat, 04 Jan 2020 00:21:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 04 Jan 2020 03:10:07 GMT', 'userID': 405}]"
75,5e265421f9af8b67acde4c7d,0001,"Sat, 04 Jan 2020 14:50:42 GMT","Sun, 05 Jan 2020 06:24:42 GMT","Sat, 04 Jan 2020 17:00:22 GMT",6.188,1_1_193_819_2020-01-04 14:50:28.552918,0001,AG-1F06,1-1-193-819,America/Los_Angeles,000002447,"[{'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 549, 'modifiedAt': 'Sat, 04 Jan 2020 14:50:41 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 04 Jan 2020 23:59:42 GMT', 'userID': 2447}]"
76,5e265421f9af8b67acde4c7e,0001,"Sat, 04 Jan 2020 20:38:30 GMT","Sat, 04 Jan 2020 23:34:31 GMT","Sat, 04 Jan 2020 22:30:42 GMT",5.595,1_1_178_823_2020-01-04 20:38:29.678517,0001,AG-1F08,1-1-178-823,America/Los_Angeles,000000405,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 169, 'modifiedAt': 'Sat, 04 Jan 2020 20:38:40 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 04 Jan 2020 23:27:30 GMT', 'userID': 405}]"
77,5e27a59ff9af8b6b6627ade2,0001,"Sun, 05 Jan 2020 15:17:30 GMT","Sun, 05 Jan 2020 15:53:37 GMT","Sun, 05 Jan 2020 15:26:47 GMT",0.503,1_1_194_821_2020-01-05 15:17:23.996615,0001,AG-1F13,1-1-194-821,America/Los_Angeles,000001461,"[{'WhPerMile': 350, 'kWhRequested': 63.0, 'milesRequested': 180, 'minutesAvailable': 486, 'modifiedAt': 'Sun, 05 Jan 2020 15:17:29 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 05 Jan 2020 23:23:30 GMT', 'userID': 1461}, {'WhPerMile': 350, 'kWhRequested': 63.0, 'milesRequested': 180, 'minutesAvailable': 491, 'modifiedAt': 'Sun, 05 Jan 2020 15:23:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 05 Jan 2020 23:28:30 GMT', 'userID': 1461}, {'WhPerMile': 350, 'kWhRequested': 63.0, 'milesRequested': 180, 'minutesAvailable': 595, 'modifiedAt': 'Sun, 05 Jan 2020 15:23:53 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 01:12:30 GMT', 'userID': 1461}, {'WhPerMile': 350, 'kWhRequested': 63.0, 'milesRequested': 180, 'minutesAvailable': 595, 'modifiedAt': 'Sun, 05 Jan 2020 15:24:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 01:12:30 GMT', 'userID': 1461}, {'WhPerMile': 350, 'kWhRequested': 63.0, 'milesRequested': 180, 'minutesAvailable': 596, 'modifiedAt': 'Sun, 05 Jan 2020 15:24:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 01:13:30 GMT', 'userID': 1461}, {'WhPerMile': 350, 'kWhRequested': 63.0, 'milesRequested': 180, 'minutesAvailable': 440, 'modifiedAt': 'Sun, 05 Jan 2020 15:24:45 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 05 Jan 2020 22:37:30 GMT', 'userID': 1461}, {'WhPerMile': 350, 'kWhRequested': 63.0, 'milesRequested': 180, 'minutesAvailable': 441, 'modifiedAt': 'Sun, 05 Jan 2020 15:25:33 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 05 Jan 2020 22:38:30 GMT', 'userID': 1461}, {'WhPerMile': 350, 'kWhRequested': 63.0, 'milesRequested': 180, 'minutesAvailable': 466, 'modifiedAt': 'Sun, 05 Jan 2020 15:50:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 05 Jan 2020 23:03:30 GMT', 'userID': 1461}]"
78,5e27a59ff9af8b6b6627ade3,0001,"Sun, 05 Jan 2020 15:53:53 GMT","Sun, 05 Jan 2020 16:35:35 GMT","Sun, 05 Jan 2020 16:10:07 GMT",1.247,1_1_194_821_2020-01-05 15:53:46.490693,0001,AG-1F13,1-1-194-821,America/Los_Angeles,000001461,"[{'WhPerMile': 350, 'kWhRequested': 63.0, 'milesRequested': 180, 'minutesAvailable': 469, 'modifiedAt': 'Sun, 05 Jan 2020 15:53:52 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 05 Jan 2020 23:42:53 GMT', 'userID': 1461}]"
79,5e27a59ff9af8b6b6627ade4,0001,"Sun, 05 Jan 2020 20:02:56 GMT","Sun, 05 Jan 2020 22:17:11 GMT","Sun, 05 Jan 2020 22:06:57 GMT",12.02,1_1_194_821_2020-01-05 20:02:37.360393,0001,AG-1F13,1-1-194-821,America/Los_Angeles,000002299,"[{'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 181, 'modifiedAt': 'Sun, 05 Jan 2020 20:02:55 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 05 Jan 2020 23:03:56 GMT', 'userID': 2299}]"
80,5e27a59ff9af8b6b6627ade5,0001,"Sun, 05 Jan 2020 20:47:56 GMT","Sun, 05 Jan 2020 23:33:58 GMT","Sun, 05 Jan 2020 23:34:58 GMT",17.514,1_1_178_817_2020-01-05 20:47:56.022966,0001,AG-1F09,1-1-178-817,America/Los_Angeles,000000507,"[{'WhPerMile': 250, 'kWhRequested': 75.0, 'milesRequested': 300, 'minutesAvailable': 720, 'modifiedAt': 'Sun, 05 Jan 2020 20:48:05 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 08:47:56 GMT', 'userID': 507}]"
81,5e27a59ff9af8b6b6627ade6,0001,"Mon, 06 Jan 2020 00:10:44 GMT","Mon, 06 Jan 2020 03:53:38 GMT","Mon, 06 Jan 2020 03:54:35 GMT",23.505,1_1_193_825_2020-01-06 00:10:43.872322,0001,AG-1F01,1-1-193-825,America/Los_Angeles,000000631,"[{'WhPerMile': 250, 'kWhRequested': 32.5, 'milesRequested': 130, 'minutesAvailable': 444, 'modifiedAt': 'Mon, 06 Jan 2020 00:11:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 07:34:44 GMT', 'userID': 631}]"
82,5e28f766f9af8b70ebc91c98,0001,"Mon, 06 Jan 2020 12:32:26 GMT","Mon, 06 Jan 2020 23:33:41 GMT","Mon, 06 Jan 2020 23:34:41 GMT",45.613,1_1_193_825_2020-01-06 12:32:25.705509,0001,AG-1F01,1-1-193-825,America/Los_Angeles,000004275,"[{'WhPerMile': 280, 'kWhRequested': 70.0, 'milesRequested': 250, 'minutesAvailable': 678, 'modifiedAt': 'Mon, 06 Jan 2020 12:33:37 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 23:50:26 GMT', 'userID': 4275}]"
83,5e28f766f9af8b70ebc91c99,0001,"Mon, 06 Jan 2020 12:46:05 GMT","Mon, 06 Jan 2020 22:36:49 GMT","Mon, 06 Jan 2020 15:23:40 GMT",6.294,1_1_194_826_2020-01-06 12:46:05.181621,0001,AG-1F11,1-1-194-826,America/Los_Angeles,000003836,"[{'WhPerMile': 600, 'kWhRequested': 24.0, 'milesRequested': 40, 'minutesAvailable': 637, 'modifiedAt': 'Mon, 06 Jan 2020 12:46:20 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 23:23:05 GMT', 'userID': 3836}, {'WhPerMile': 600, 'kWhRequested': 24.0, 'milesRequested': 40, 'minutesAvailable': 637, 'modifiedAt': 'Mon, 06 Jan 2020 22:35:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 23:23:05 GMT', 'userID': 3836}]"
84,5e28f766f9af8b70ebc91c9a,0001,"Mon, 06 Jan 2020 12:48:56 GMT","Tue, 07 Jan 2020 00:45:53 GMT","Tue, 07 Jan 2020 00:39:35 GMT",66.931,1_1_178_817_2020-01-06 12:48:55.851184,0001,AG-1F09,1-1-178-817,America/Los_Angeles,000000933,"[{'WhPerMile': 385, 'kWhRequested': 80.85, 'milesRequested': 210, 'minutesAvailable': 720, 'modifiedAt': 'Mon, 06 Jan 2020 12:49:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 00:48:56 GMT', 'userID': 933}]"
85,5e28f766f9af8b70ebc91c9b,0001,"Mon, 06 Jan 2020 13:32:15 GMT","Mon, 06 Jan 2020 23:10:21 GMT","Mon, 06 Jan 2020 18:56:00 GMT",11.291,1_1_194_822_2020-01-06 13:32:14.788099,0001,AG-1F12,1-1-194-822,America/Los_Angeles,000003152,"[{'WhPerMile': 333, 'kWhRequested': 13.32, 'milesRequested': 40, 'minutesAvailable': 329, 'modifiedAt': 'Mon, 06 Jan 2020 13:32:36 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 19:01:15 GMT', 'userID': 3152}]"
