,target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1.3457397769516728,0.041666666666666664,1.0,0.0,0.36363636363636365,0.0,0.0,0.0,1.0,0.5,1.0,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.016427968653678293,0.34279717121981806,0.24242336261461436,0.10313338259624182,0.025930825152870634,0.24685392314173918
1,1.3457397769516728,0.041666666666666664,1.0,0.043478260869565216,0.36363636363636365,0.0,0.0,0.0,1.0,0.6294095225512604,0.9829629131445341,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.016427968653678293,0.17152479245256516,0.1702390573252709,0.10313338259624182,0.025930825152870634,0.23651513349321376
2,1.3457397769516728,0.041666666666666664,1.0,0.08695652173913043,0.36363636363636365,0.0,0.0,0.0,1.0,0.75,0.9330127018922194,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.016427968653678293,0.08497416796838883,0.3712623768395443,0.10313338259624182,0.025930825152870634,0.2261763438446883
3,1.3457397769516728,0.041666666666666664,1.0,0.13043478260869565,0.36363636363636365,0.0,0.0,0.0,1.0,0.8535533905932737,0.8535533905932737,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.016427968653678293,0.016427968653678293,0.3324770121424056,0.10313338259624182,0.025930825152870634,0.21583755419616293
4,1.3457397769516728,0.041666666666666664,1.0,0.17391304347826086,0.36363636363636365,0.0,0.0,0.0,1.0,0.9330127018922193,0.75,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.016427968653678293,0.016427968653678293,0.19288392940857865,0.036173977079275915,0.025930825152870634,0.21348303193247245
5,1.3457397769516728,0.041666666666666664,1.0,0.21739130434782608,0.36363636363636365,0.0,0.0,0.0,1.0,0.9829629131445341,0.6294095225512604,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.016427968653678293,0.016427968653678293,0.10502505760158652,0.032649797841540866,0.025930825152870634,0.2115487342679839
6,1.3457397769516728,0.041666666666666664,1.0,0.2608695652173913,0.36363636363636365,0.0,1.0,0.0,1.0,1.0,0.5,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.016427968653678293,0.016427968653678293,0.34279717121981806,0.032649797841540866,0.018151577607009445,0.20961443660349519
7,1.3457397769516728,0.041666666666666664,1.0,0.30434782608695654,0.36363636363636365,0.0,1.0,0.0,1.0,0.9829629131445341,0.3705904774487397,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.016427968653678293,0.016427968653678293,0.17152479245256516,0.032649797841540866,0.035105810695267074,0.20768013893900658
8,4.7411887435653455,0.25,1.0,0.34782608695652173,0.36363636363636365,0.0,1.0,0.0,1.0,0.9330127018922194,0.2500000000000001,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.016427968653678293,0.016427968653678293,0.08497416796838883,0.10122421392722165,0.10855658139844893,0.2025114628143089
9,7.253527028631206,0.125,1.0,0.3913043478260869,0.36363636363636365,0.0,1.0,0.0,1.0,0.8535533905932737,0.14644660940672627,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.057877534271070986,0.016427968653678293,0.016427968653678293,0.11514194342375239,0.18541296928977893,0.19934022591149572
10,4.1954231205995915,0.08333333333333333,1.0,0.43478260869565216,0.36363636363636365,0.0,1.0,0.0,1.0,0.75,0.06698729810778065,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.08854662446322334,0.016427968653678293,0.016427968653678293,0.09010784838460806,0.1564274662111167,0.1947026456945419
11,3.8090768136557616,0.08333333333333333,1.0,0.4782608695652174,0.36363636363636365,0.0,1.0,0.0,1.0,0.6294095225512605,0.0170370868554659,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.0512151611288832,0.016427968653678293,0.016427968653678293,0.2244978746378122,0.27185765751779617,0.17347797166971932
12,8.711293282246594,0.125,1.0,0.5217391304347826,0.36363636363636365,0.0,1.0,0.0,1.0,0.5000000000000001,0.0,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.0464988815563834,0.016427968653678293,0.016427968653678293,0.24242336261461436,0.2816760417481235,0.1572515905046922
13,13.553032291922364,0.125,1.0,0.5652173913043478,0.36363636363636365,0.0,1.0,0.0,1.0,0.37059047744873963,0.017037086855465844,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.10634214387116578,0.016427968653678293,0.016427968653678293,0.1702390573252709,0.3808085279947826,0.15668019961246474
14,13.622171022939138,0.125,1.0,0.6086956521739131,0.36363636363636365,0.0,1.0,0.0,1.0,0.2500000000000001,0.06698729810778059,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.16544713433255817,0.057877534271070986,0.016427968653678293,0.3712623768395443,0.38191280415031326,0.1322393437410389
15,15.376344126071428,0.16666666666666666,1.0,0.6521739130434783,0.36363636363636365,0.0,1.0,0.0,1.0,0.14644660940672644,0.14644660940672605,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.16629113770182133,0.08854662446322334,0.016427968653678293,0.3324770121424056,0.20153174780084765,0.11497667003657408
16,8.803987667425154,0.25,1.0,0.6956521739130435,0.36363636363636365,0.0,1.0,0.0,1.0,0.06698729810778076,0.24999999999999978,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.1877050107588096,0.0512151611288832,0.016427968653678293,0.19288392940857865,0.07329129208167315,0.10479231876303008
17,7.145747494170342,0.125,1.0,0.7391304347826086,0.36363636363636365,0.0,1.0,0.0,1.0,0.017037086855465844,0.3705904774487397,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.10747370026874417,0.0464988815563834,0.016427968653678293,0.10502505760158652,0.15366987857484452,0.10267053812454599
18,1.3745310853530033,0.08333333333333333,1.0,0.7826086956521738,0.36363636363636365,0.0,1.0,0.0,1.0,0.0,0.4999999999999999,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.08723091778355468,0.10634214387116578,0.016427968653678293,0.34279717121981806,0.14200864263603666,0.063796047598595
19,0.0,0.0,1.0,0.8260869565217391,0.36363636363636365,0.0,0.0,0.0,1.0,0.01703708685546579,0.6294095225512601,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.016779435348812197,0.16544713433255817,0.016427968653678293,0.17152479245256516,0.048868618763259326,0.043343359951560856
20,0.0,0.0,1.0,0.8695652173913043,0.36363636363636365,0.0,0.0,0.0,1.0,0.0669872981077807,0.75,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.0,0.16629113770182133,0.057877534271070986,0.08497416796838883,0.0,0.03321100479360489
21,0.0,0.0,1.0,0.9130434782608695,0.36363636363636365,0.0,0.0,0.0,1.0,0.14644660940672616,0.8535533905932737,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.0,0.1877050107588096,0.08854662446322334,0.016427968653678293,0.0,0.03125212697340951
22,0.0,0.0,1.0,0.9565217391304348,0.36363636363636365,0.0,0.0,0.0,1.0,0.24999999999999978,0.9330127018922192,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.0,0.10747370026874417,0.0512151611288832,0.016427968653678293,0.0,0.0292932491532141
23,0.0,0.0,1.0,1.0,0.36363636363636365,0.0,0.0,0.0,1.0,0.3705904774487392,0.9829629131445341,0.0990311320975808,0.8019377358048383,0.75,0.06698729810778065,0.3333333333333333,0.0,0.08723091778355468,0.0464988815563834,0.016427968653678293,0.0,0.02733437133301872
24,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,1.0,0.0,0.5,1.0,0.5,1.0,0.75,0.06698729810778065,0.3333333333333333,0.0,0.016779435348812197,0.10634214387116578,0.016427968653678293,0.0,0.02537549351282331
25,0.0,0.0,0.0,0.043478260869565216,0.36363636363636365,0.0,0.0,1.0,0.0,0.6294095225512604,0.9829629131445341,0.5,1.0,0.75,0.06698729810778065,0.3333333333333333,0.0,0.0,0.16544713433255817,0.016427968653678293,0.0,0.023416615692627873
26,0.0,0.0,0.0,0.08695652173913043,0.36363636363636365,0.0,0.0,1.0,0.0,0.75,0.9330127018922194,0.5,1.0,0.75,0.06698729810778065,0.3333333333333333,0.0,0.0,0.16629113770182133,0.016427968653678293,0.0,0.021457737872432492
27,0.0,0.0,0.0,0.13043478260869565,0.36363636363636365,0.0,0.0,1.0,0.0,0.8535533905932737,0.8535533905932737,0.5,1.0,0.75,0.06698729810778065,0.3333333333333333,0.0,0.0,0.1877050107588096,0.016427968653678293,0.0,0.019498860052237083
28,0.0,0.0,0.0,0.17391304347826086,0.36363636363636365,0.0,0.0,1.0,0.0,0.9330127018922193,0.75,0.5,1.0,0.75,0.06698729810778065,0.3333333333333333,0.0,0.0,0.10747370026874417,0.016427968653678293,0.0,0.017539982232041673
29,0.0,0.0,0.0,0.21739130434782608,0.36363636363636365,0.0,0.0,1.0,0.0,0.9829629131445341,0.6294095225512604,0.5,1.0,0.75,0.06698729810778065,0.3333333333333333,0.0,0.0,0.08723091778355468,0.016427968653678293,0.0,0.015581104411846264
30,0.0,0.0,0.0,0.2608695652173913,0.36363636363636365,0.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.75,0.06698729810778065,0.3333333333333333,0.0,0.0,0.016779435348812197,0.016427968653678293,0.04029208525432612,0.013622226591650882
31,0.0,0.0,0.0,0.30434782608695654,0.36363636363636365,0.0,1.0,1.0,0.0,0.9829629131445341,0.3705904774487397,0.5,1.0,0.75,0.06698729810778065,0.3333333333333333,0.0,0.0,0.0,0.016427968653678293,0.07113794214507344,0.011663348771455473
32,1.201778156996587,0.041666666666666664,0.0,0.34782608695652173,0.36363636363636365,0.0,1.0,1.0,0.0,0.9330127018922194,0.2500000000000001,0.5,1.0,0.75,0.06698729810778065,0.3333333333333333,0.0,0.0,0.0,0.057877534271070986,0.10362109536021023,0.006511332747748885
